                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.84069,                0.79537,                 1.2848,                0.63387,                0.55648,                 0.5892,                0.41005,                 1.1687,                 1.4474,                 1.7035,             9.3016e-05,             9.3016e-05,             9.3016e-05
                     42,                0.84494,                0.80622,                 1.3007,                0.65461,                0.55402,                0.59073,                0.40801,                 1.1686,                 1.4366,                 1.7233,             9.1491e-05,             9.1491e-05,             9.1491e-05
                     43,                0.83944,                0.78997,                 1.2877,                0.68933,                0.53187,                0.58625,                 0.4055,                 1.1647,                 1.4335,                 1.7098,             8.9967e-05,             8.9967e-05,             8.9967e-05
                     44,                0.83883,                0.77371,                 1.2851,                0.65104,                0.56362,                0.59558,                0.41153,                 1.1799,                 1.4188,                 1.7213,             8.8442e-05,             8.8442e-05,             8.8442e-05
                     45,                0.82472,                0.76126,                 1.2846,                 0.6591,                0.55287,                0.59306,                0.41123,                 1.1492,                 1.3991,                  1.715,             8.6918e-05,             8.6918e-05,             8.6918e-05
                     46,                0.82957,                0.76103,                 1.2754,                0.65783,                0.56909,                0.60183,                0.41577,                 1.1679,                 1.3906,                 1.6965,             8.5393e-05,             8.5393e-05,             8.5393e-05
                     47,                0.81916,                0.75443,                 1.2683,                0.63709,                0.58744,                0.60257,                0.41512,                 1.1681,                 1.3665,                  1.726,             8.3868e-05,             8.3868e-05,             8.3868e-05
                     48,                0.82072,                0.74731,                 1.2801,                0.63288,                0.57667,                0.59882,                0.41521,                 1.1617,                 1.3848,                 1.7347,             8.2344e-05,             8.2344e-05,             8.2344e-05
                     49,                0.80845,                0.73387,                 1.2657,                0.64332,                0.56657,                0.60356,                0.41581,                  1.151,                  1.357,                 1.7178,             8.0819e-05,             8.0819e-05,             8.0819e-05
                     50,                0.79713,                0.74157,                 1.2544,                0.64065,                0.57216,                 0.5962,                0.40889,                 1.1657,                 1.3626,                 1.7158,             7.9295e-05,             7.9295e-05,             7.9295e-05
                     51,                0.80012,                0.73179,                  1.256,                0.67268,                0.54341,                0.60489,                0.41962,                 1.1691,                 1.3454,                 1.7288,              7.777e-05,              7.777e-05,              7.777e-05
                     52,                0.79896,                0.72039,                 1.2549,                0.61402,                0.60131,                0.61046,                0.42352,                 1.1646,                  1.376,                 1.7335,             7.6245e-05,             7.6245e-05,             7.6245e-05
                     53,                0.78128,                0.71269,                 1.2414,                0.62475,                0.57952,                0.60844,                0.41844,                   1.18,                 1.4024,                 1.7294,             7.4721e-05,             7.4721e-05,             7.4721e-05
                     54,                0.78454,                 0.7005,                 1.2467,                0.62845,                0.56997,                0.59327,                0.41436,                 1.1558,                 1.3849,                  1.708,             7.3196e-05,             7.3196e-05,             7.3196e-05
                     55,                0.78824,                0.70981,                 1.2489,                0.61759,                0.59236,                0.60522,                0.41702,                 1.1699,                 1.3812,                 1.7493,             7.1672e-05,             7.1672e-05,             7.1672e-05
                     56,                0.79535,                0.70814,                 1.2533,                0.65101,                0.54547,                0.60231,                 0.4181,                 1.1701,                 1.4005,                 1.7173,             7.0147e-05,             7.0147e-05,             7.0147e-05
                     57,                0.77758,                0.69601,                 1.2316,                0.65928,                0.57161,                0.60063,                0.41026,                 1.1787,                   1.42,                 1.7216,             6.8622e-05,             6.8622e-05,             6.8622e-05
                     58,                0.77374,                0.67622,                 1.2216,                0.62063,                0.58277,                0.59784,                0.41345,                 1.1653,                 1.3987,                 1.7416,             6.7098e-05,             6.7098e-05,             6.7098e-05
                     59,                0.76359,                0.67455,                 1.2274,                0.64657,                0.56361,                0.59866,                0.41296,                 1.1778,                 1.4197,                 1.7446,             6.5573e-05,             6.5573e-05,             6.5573e-05
                     60,                0.76479,                0.67097,                 1.2204,                0.64262,                 0.5576,                0.59357,                0.40902,                 1.1668,                 1.4221,                 1.7213,             6.4049e-05,             6.4049e-05,             6.4049e-05
                     61,                0.76366,                 0.6659,                 1.2231,                0.62662,                0.57878,                0.59459,                0.40923,                 1.1683,                 1.4121,                 1.7298,             6.2524e-05,             6.2524e-05,             6.2524e-05
                     62,                0.74092,                0.65532,                 1.2132,                0.69253,                0.55748,                0.60057,                 0.4093,                 1.1683,                 1.3971,                 1.7457,             6.0999e-05,             6.0999e-05,             6.0999e-05
                     63,                0.74413,                0.65748,                 1.2105,                0.64987,                0.57251,                0.60995,                0.41724,                 1.1673,                 1.3961,                  1.746,             5.9475e-05,             5.9475e-05,             5.9475e-05
                     64,                0.75393,                0.66193,                 1.2178,                 0.6251,                 0.5725,                 0.5985,                0.40866,                 1.1681,                 1.4376,                 1.7511,              5.795e-05,              5.795e-05,              5.795e-05
                     65,                0.74526,                0.64621,                 1.2107,                0.63769,                0.57556,                 0.6062,                 0.4136,                 1.1697,                 1.4516,                 1.7529,             5.6426e-05,             5.6426e-05,             5.6426e-05
                     66,                0.74309,                0.64193,                 1.2117,                0.62569,                0.58175,                0.60003,                0.41503,                 1.1612,                 1.4261,                 1.7665,             5.4901e-05,             5.4901e-05,             5.4901e-05
                     67,                0.73777,                0.63973,                 1.2066,                 0.6291,                0.57646,                0.60422,                0.41736,                 1.1701,                 1.4363,                 1.7741,             5.3376e-05,             5.3376e-05,             5.3376e-05
                     68,                0.72786,                0.63023,                 1.2053,                0.63708,                 0.5608,                0.60192,                0.40949,                 1.1779,                 1.4246,                 1.8049,             5.1852e-05,             5.1852e-05,             5.1852e-05
                     69,                0.73513,                0.64026,                  1.215,                0.62134,                0.59405,                0.60534,                0.41782,                 1.1806,                 1.4333,                 1.7767,             5.0327e-05,             5.0327e-05,             5.0327e-05
                     70,                0.73258,                0.63254,                 1.2073,                0.62965,                 0.5828,                0.60272,                0.41738,                 1.1737,                  1.442,                 1.7712,             4.8803e-05,             4.8803e-05,             4.8803e-05
                     71,                0.72071,                0.62066,                 1.1925,                0.69246,                0.54959,                0.59849,                0.41626,                 1.1719,                 1.4262,                 1.7902,             4.7278e-05,             4.7278e-05,             4.7278e-05
                     72,                0.72544,                0.61864,                 1.2003,                0.69786,                0.52964,                0.59882,                0.41638,                 1.1739,                 1.4279,                 1.7885,             4.5753e-05,             4.5753e-05,             4.5753e-05
                     73,                0.72208,                0.61342,                 1.2005,                0.65692,                 0.5593,                0.60483,                0.41587,                 1.1728,                 1.4435,                 1.7865,             4.4229e-05,             4.4229e-05,             4.4229e-05
                     74,                 0.7168,                0.60694,                 1.1958,                0.64378,                0.58589,                0.60377,                0.41453,                 1.1785,                 1.4342,                  1.792,             4.2704e-05,             4.2704e-05,             4.2704e-05
                     75,                0.70621,                0.59492,                 1.1862,                0.63153,                0.59274,                0.61049,                0.41746,                  1.174,                 1.4233,                 1.7823,              4.118e-05,              4.118e-05,              4.118e-05
                     76,                0.71796,                0.60053,                  1.196,                0.64043,                0.58035,                0.60557,                0.42092,                 1.1664,                 1.4362,                 1.7775,             3.9655e-05,             3.9655e-05,             3.9655e-05
                     77,                0.71232,                0.60151,                 1.1874,                0.68519,                0.55224,                0.60833,                0.42177,                 1.1641,                   1.39,                  1.784,              3.813e-05,              3.813e-05,              3.813e-05
                     78,                0.70099,                0.60396,                 1.1872,                0.68391,                0.55249,                0.60637,                0.42088,                 1.1668,                 1.4114,                 1.7788,             3.6606e-05,             3.6606e-05,             3.6606e-05
                     79,                0.69975,                0.58925,                 1.1744,                0.64153,                0.57517,                0.60022,                0.41587,                 1.1736,                 1.4134,                 1.7914,             3.5081e-05,             3.5081e-05,             3.5081e-05
                     80,                0.69753,                0.59395,                 1.1816,                0.65494,                0.58601,                 0.6065,                0.41805,                 1.1753,                 1.4151,                 1.7957,             3.3557e-05,             3.3557e-05,             3.3557e-05
                     81,                0.69305,                0.58028,                 1.1734,                0.66535,                 0.5675,                0.60607,                0.42001,                 1.1722,                 1.4066,                 1.7987,             3.2032e-05,             3.2032e-05,             3.2032e-05
                     82,                0.68404,                0.57042,                 1.1674,                0.65295,                0.58209,                0.60922,                0.42012,                 1.1783,                 1.3991,                 1.8036,             3.0507e-05,             3.0507e-05,             3.0507e-05
