                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.88787,                 0.6588,                 1.0821,                0.97245,                0.98128,                0.99249,                0.81359,                0.75107,                0.47359,                 1.0522,             0.00019504,             0.00019504,             0.00019504
                     36,                0.84135,                0.67556,                 1.0586,                 0.9783,                0.98178,                0.99286,                0.81819,                0.73781,                 0.4685,                 1.0441,             0.00019213,             0.00019213,             0.00019213
                     37,                0.83403,                0.66581,                 1.0071,                0.98036,                0.98417,                0.99304,                 0.8218,                0.72913,                0.45863,                 1.0405,             0.00018922,             0.00018922,             0.00018922
                     38,                0.83873,                0.65511,                 1.0451,                0.98036,                0.98417,                0.99304,                 0.8218,                0.72913,                0.45863,                 1.0405,             0.00018631,             0.00018631,             0.00018631
                     39,                0.82659,                0.62747,                 1.0328,                0.98136,                 0.9879,                0.99332,                0.82474,                0.73362,                0.45109,                 1.0386,              0.0001834,              0.0001834,              0.0001834
                     40,                0.82265,                 0.6253,                 1.0569,                0.98569,                 0.9835,                0.99318,                0.82748,                0.72721,                0.43983,                 1.0369,             0.00018049,             0.00018049,             0.00018049
                     41,                 0.8252,                0.63937,                 1.0421,                0.98198,                0.98895,                0.99343,                0.82605,                0.73278,                0.43781,                 1.0405,             0.00017758,             0.00017758,             0.00017758
                     42,                0.82847,                0.60332,                 1.0222,                0.98302,                0.98859,                0.99354,                0.82433,                  0.723,                0.43219,                 1.0356,             0.00017467,             0.00017467,             0.00017467
                     43,                0.79207,                0.57875,                 1.0062,                0.98093,                0.98943,                0.99332,                0.82607,                0.71251,                0.43119,                 1.0325,             0.00017175,             0.00017175,             0.00017175
                     44,                0.77416,                0.57375,                 1.0253,                0.97768,                 0.9905,                0.99353,                0.82995,                 0.7036,                0.42531,                 1.0296,             0.00016884,             0.00016884,             0.00016884
                     45,                0.82779,                0.61825,                 1.0985,                0.97972,                0.99149,                0.99407,                0.83451,                0.69252,                0.42234,                 1.0217,             0.00016593,             0.00016593,             0.00016593
                     46,                  0.792,                0.57573,                 1.0078,                0.97972,                0.99149,                0.99407,                0.83451,                0.69252,                0.42234,                 1.0217,             0.00016302,             0.00016302,             0.00016302
                     47,                0.77451,                0.57615,                 1.0205,                0.98169,                0.99445,                0.99458,                0.83392,                0.69676,                0.42492,                 1.0236,             0.00016011,             0.00016011,             0.00016011
                     48,                0.76326,                0.55308,                0.99361,                0.98479,                0.99447,                0.99479,                0.83647,                0.69276,                0.41791,                 1.0239,              0.0001572,              0.0001572,              0.0001572
                     49,                0.77644,                0.55784,                 1.0108,                0.98489,                 0.9922,                0.99484,                0.83643,                0.69133,                0.41175,                 1.0194,             0.00015429,             0.00015429,             0.00015429
                     50,                0.80922,                0.59803,                 1.0412,                0.98647,                0.99272,                0.99492,                0.84115,                0.68058,                0.40109,                 1.0131,             0.00015138,             0.00015138,             0.00015138
                     51,                0.75808,                0.53802,                 1.0103,                0.98778,                0.99316,                0.99496,                 0.8466,                0.66305,                0.39061,                 1.0067,             0.00014847,             0.00014847,             0.00014847
                     52,                 0.7633,                 0.5265,                0.99409,                0.98895,                 0.9958,                  0.995,                0.84942,                0.65764,                0.38495,                 1.0005,             0.00014556,             0.00014556,             0.00014556
                     53,                0.77205,                0.54573,                 1.0143,                0.98814,                 0.9957,                  0.995,                0.85605,                  0.642,                0.38281,                0.99397,             0.00014265,             0.00014265,             0.00014265
                     54,                 0.7616,                0.53893,                 1.0127,                0.98814,                 0.9957,                  0.995,                0.85605,                  0.642,                0.38281,                0.99397,             0.00013974,             0.00013974,             0.00013974
                     55,                0.77628,                 0.5849,                 1.0331,                0.98536,                0.99403,                0.99496,                 0.8505,                0.64217,                0.38644,                0.98993,             0.00013683,             0.00013683,             0.00013683
                     56,                0.77493,                0.54842,                0.99783,                0.98556,                0.99071,                0.99496,                0.84859,                0.64124,                0.38268,                0.98876,             0.00013392,             0.00013392,             0.00013392
                     57,                0.72985,                0.51509,                 1.0196,                0.98616,                0.99061,                0.99492,                0.85316,                0.63131,                0.37876,                0.98508,             0.00013101,             0.00013101,             0.00013101
                     58,                 0.7267,                0.52433,                  1.013,                0.98546,                0.99277,                0.99481,                0.85832,                0.62644,                0.36977,                0.98232,              0.0001281,              0.0001281,              0.0001281
                     59,                0.74606,                0.51081,                0.98896,                0.98579,                0.99523,                0.99489,                0.85577,                0.63274,                0.36968,                0.98298,             0.00012519,             0.00012519,             0.00012519
                     60,                 0.7579,                0.54021,                 1.0198,                0.98443,                0.99611,                0.99494,                0.86201,                0.63145,                0.37409,                 0.9812,             0.00012227,             0.00012227,             0.00012227
                     61,                0.74017,                0.52263,                 1.0091,                0.98411,                0.99467,                0.99494,                0.85976,                0.62813,                0.37515,                0.98075,             0.00011936,             0.00011936,             0.00011936
                     62,                0.71028,                 0.5082,                 0.9924,                0.98411,                0.99467,                0.99494,                0.85976,                0.62813,                0.37515,                0.98075,             0.00011645,             0.00011645,             0.00011645
                     63,                0.70719,                0.52202,                  0.973,                0.98655,                0.99399,                 0.9949,                0.85934,                0.64239,                0.36936,                 0.9895,             0.00011354,             0.00011354,             0.00011354
                     64,                 0.7058,                 0.5106,                0.97491,                0.98725,                0.99155,                0.99494,                0.85735,                0.64651,                 0.3631,                0.99066,             0.00011063,             0.00011063,             0.00011063
                     65,                0.72428,                0.49324,                0.99815,                0.98693,                0.99078,                0.99494,                 0.8598,                 0.6301,                0.35838,                0.98278,             0.00010772,             0.00010772,             0.00010772
                     66,                 0.6876,                0.48794,                0.97476,                0.98369,                0.99101,                 0.9949,                0.86647,                0.60772,                0.35319,                0.97232,             0.00010481,             0.00010481,             0.00010481
                     67,                0.70124,                0.47989,                0.96851,                0.98299,                0.99225,                 0.9949,                0.86311,                0.59972,                0.35361,                0.96893,              0.0001019,              0.0001019,              0.0001019
                     68,                 0.7041,                0.50737,                0.98992,                 0.9835,                0.99553,                0.99496,                0.86584,                0.59698,                0.35262,                0.96958,              9.899e-05,              9.899e-05,              9.899e-05
                     69,                  0.703,                0.51555,                0.99617,                0.98628,                 0.9943,                0.99496,                 0.8676,                0.58768,                0.34825,                0.96475,             9.6079e-05,             9.6079e-05,             9.6079e-05
                     70,                0.67853,                0.49005,                0.96602,                0.98628,                 0.9943,                0.99496,                 0.8676,                0.58768,                0.34825,                0.96475,             9.3169e-05,             9.3169e-05,             9.3169e-05
                     71,                 0.6973,                0.50176,                0.96662,                0.98979,                  0.993,                0.99496,                0.87364,                0.57924,                 0.3416,                0.95956,             9.0258e-05,             9.0258e-05,             9.0258e-05
                     72,                0.68679,                0.49223,                0.98789,                0.98937,                0.99471,                0.99496,                0.87098,                0.59009,                0.33861,                0.96282,             8.7347e-05,             8.7347e-05,             8.7347e-05
                     73,                0.68632,                0.47343,                0.96546,                0.98987,                 0.9957,                0.99496,                0.86818,                0.60012,                0.33806,                0.96912,             8.4437e-05,             8.4437e-05,             8.4437e-05
                     74,                0.68088,                0.45843,                0.94583,                0.98982,                0.99543,                0.99496,                 0.8699,                0.59545,                0.33414,                0.96809,             8.1526e-05,             8.1526e-05,             8.1526e-05
                     75,                0.68957,                 0.4805,                0.97355,                0.98838,                0.99551,                0.99496,                0.87567,                0.58302,                 0.3297,                0.96168,             7.8616e-05,             7.8616e-05,             7.8616e-05
                     76,                0.68049,                0.46831,                0.97248,                0.98569,                0.99814,                0.99496,                0.87992,                0.57228,                0.32766,                 0.9543,             7.5705e-05,             7.5705e-05,             7.5705e-05
                     77,                0.69995,                0.48005,                0.97165,                0.98343,                0.99791,                  0.995,                0.88005,                0.56494,                0.32422,                0.95045,             7.2794e-05,             7.2794e-05,             7.2794e-05
                     78,                0.64927,                 0.4584,                0.95705,                0.98343,                0.99791,                  0.995,                0.88005,                0.56494,                0.32422,                0.95045,             6.9884e-05,             6.9884e-05,             6.9884e-05
                     79,                0.66841,                0.45974,                0.94893,                0.98264,                0.99816,                  0.995,                0.88205,                0.56039,                0.32431,                0.94881,             6.6973e-05,             6.6973e-05,             6.6973e-05
                     80,                0.66662,                0.46166,                0.95091,                 0.9837,                0.99847,                  0.995,                0.88199,                0.55528,                0.32384,                0.94733,             6.4063e-05,             6.4063e-05,             6.4063e-05
                     81,                0.65247,                0.45134,                0.96043,                0.98538,                0.99775,                  0.995,                0.88217,                0.55158,                0.32277,                0.94626,             6.1152e-05,             6.1152e-05,             6.1152e-05
                     82,                0.67092,                0.47358,                 0.9589,                0.98738,                0.99799,                  0.995,                0.88179,                0.55375,                0.32155,                0.94717,             5.8241e-05,             5.8241e-05,             5.8241e-05
                     83,                0.66135,                0.44308,                0.96134,                0.98962,                0.99769,                  0.995,                0.88114,                0.55621,                0.31922,                0.94809,             5.5331e-05,             5.5331e-05,             5.5331e-05
                     84,                0.66148,                0.45359,                0.96817,                 0.9908,                0.99685,                  0.995,                 0.8821,                0.55438,                0.31698,                0.94654,              5.242e-05,              5.242e-05,              5.242e-05
                     85,                0.66362,                0.46495,                 0.9427,                0.99038,                0.99654,                  0.995,                0.88547,                0.54953,                 0.3157,                0.94356,              4.951e-05,              4.951e-05,              4.951e-05
                     86,                0.68009,                0.45042,                0.98847,                0.99038,                0.99654,                  0.995,                0.88547,                0.54953,                 0.3157,                0.94356,             4.6599e-05,             4.6599e-05,             4.6599e-05
                     87,                0.68002,                0.46311,                0.94901,                0.98988,                0.99629,                  0.995,                 0.8851,                0.54717,                0.31472,                0.94117,             4.3688e-05,             4.3688e-05,             4.3688e-05
                     88,                0.65943,                0.45239,                0.95158,                0.98979,                0.99613,                  0.995,                0.88866,                0.54059,                0.31165,                0.93956,             4.0778e-05,             4.0778e-05,             4.0778e-05
                     89,                0.66746,                0.46275,                0.97315,                0.99006,                0.99575,                  0.995,                0.88837,                0.53429,                0.31034,                0.93805,             3.7867e-05,             3.7867e-05,             3.7867e-05
                     90,                0.68452,                0.46476,                0.96892,                0.99018,                0.99508,                  0.995,                0.88973,                0.53267,                0.30937,                 0.9372,             3.4957e-05,             3.4957e-05,             3.4957e-05
                     91,                0.62912,                 0.4294,                0.98786,                0.99012,                0.99455,                0.99496,                0.88673,                0.53314,                0.30762,                0.93717,             3.2046e-05,             3.2046e-05,             3.2046e-05
                     92,                0.62279,                0.42041,                 1.0024,                0.99098,                0.99427,                0.99496,                0.88643,                0.53524,                0.30834,                0.93773,             2.9135e-05,             2.9135e-05,             2.9135e-05
                     93,                0.62217,                0.41996,                  1.004,                0.99127,                0.99438,                0.99496,                0.88554,                0.53907,                0.30846,                0.93951,             2.6225e-05,             2.6225e-05,             2.6225e-05
                     94,                0.61508,                0.41316,                0.94488,                0.99127,                0.99438,                0.99496,                0.88554,                0.53907,                0.30846,                0.93951,             2.3314e-05,             2.3314e-05,             2.3314e-05
                     95,                0.62677,                0.41835,                0.99283,                  0.991,                 0.9949,                0.99496,                0.88497,                0.54219,                0.31044,                0.94058,             2.0404e-05,             2.0404e-05,             2.0404e-05
                     96,                0.61615,                 0.4035,                0.96959,                0.99047,                0.99509,                0.99496,                0.88398,                0.54402,                0.31175,                0.94136,             1.7493e-05,             1.7493e-05,             1.7493e-05
                     97,                0.61322,                0.40616,                0.97367,                0.99044,                0.99521,                0.99496,                0.88442,                0.54553,                 0.3113,                0.94177,             1.4582e-05,             1.4582e-05,             1.4582e-05
                     98,                0.58882,                0.38276,                 0.9675,                0.98993,                0.99526,                0.99496,                0.88268,                0.54663,                0.31417,                0.94191,             1.1672e-05,             1.1672e-05,             1.1672e-05
                     99,                0.61531,                0.41887,                0.96931,                0.98946,                0.99509,                0.99496,                0.88126,                0.54628,                0.31423,                0.94173,             8.7612e-06,             8.7612e-06,             8.7612e-06
                    100,                0.61293,                0.42028,                0.97092,                0.98919,                0.99487,                0.99496,                0.88296,                0.54593,                0.31332,                0.94156,             5.8506e-06,             5.8506e-06,             5.8506e-06
