                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.97561,                 0.8109,                 1.2837,                 0.7743,                0.73853,                0.81228,                0.57722,                  1.235,                0.92571,                 1.5211,              0.0004349,              0.0004349,              0.0004349
                     24,                  0.976,                0.81272,                 1.2905,                0.75529,                0.76957,                0.81561,                0.58301,                 1.1089,                0.96377,                 1.4453,              0.0004294,              0.0004294,              0.0004294
                     25,                0.96934,                0.79268,                  1.277,                0.68581,                0.71892,                0.74884,                0.54831,                 1.0787,                 1.0992,                 1.4122,             0.00042389,             0.00042389,             0.00042389
                     26,                0.94041,                0.78657,                 1.2558,                0.75678,                0.77266,                0.81151,                0.58561,                 1.1525,                0.94107,                 1.4327,             0.00041839,             0.00041839,             0.00041839
                     27,                0.96096,                0.80428,                 1.2823,                0.76691,                0.68783,                0.76992,                  0.557,                 1.1754,                 1.0477,                  1.514,             0.00041289,             0.00041289,             0.00041289
                     28,                0.93578,                0.74412,                 1.2593,                0.80875,                0.75419,                0.79927,                0.58564,                 1.1185,                0.92543,                 1.4405,             0.00040738,             0.00040738,             0.00040738
                     29,                0.92114,                0.76221,                 1.2564,                0.80632,                0.73899,                0.82195,                0.60313,                 1.0692,                0.87688,                 1.3992,             0.00040188,             0.00040188,             0.00040188
                     30,                0.92491,                0.72972,                  1.243,                0.72391,                0.76154,                 0.7826,                0.54921,                 1.1381,                  1.043,                 1.4732,             0.00039637,             0.00039637,             0.00039637
                     31,                0.93442,                0.75356,                  1.253,                0.74115,                0.79062,                0.77903,                0.55512,                 1.1062,                0.97534,                 1.5222,             0.00039087,             0.00039087,             0.00039087
                     32,                0.92366,                0.73671,                 1.2384,                0.76602,                0.71267,                0.77241,                0.57672,                0.99795,                 0.9513,                 1.3649,             0.00038536,             0.00038536,             0.00038536
                     33,                0.91013,                0.71108,                 1.2396,                0.75855,                0.74641,                0.78342,                0.54933,                 1.1887,                0.96558,                 1.5066,             0.00037986,             0.00037986,             0.00037986
                     34,                0.90866,                0.72243,                 1.2502,                0.79048,                0.76204,                0.82811,                0.55972,                 1.3015,                0.89204,                 1.5822,             0.00037435,             0.00037435,             0.00037435
                     35,                0.90368,                0.69835,                 1.2425,                0.70273,                0.74342,                 0.7676,                0.55711,                 1.1185,                0.99593,                 1.4084,             0.00036885,             0.00036885,             0.00036885
                     36,                0.88167,                0.67807,                 1.2211,                 0.7358,                0.78846,                0.79899,                 0.5414,                 1.2112,                 0.9804,                 1.4604,             0.00036335,             0.00036335,             0.00036335
                     37,                0.88466,                0.68413,                 1.2195,                0.76874,                0.74793,                0.78044,                0.58562,                0.99856,                0.97269,                 1.3806,             0.00035784,             0.00035784,             0.00035784
                     38,                0.86813,                0.67011,                 1.2094,                0.70482,                0.72667,                0.76651,                0.57405,                 1.0296,                 1.0648,                 1.3789,             0.00035234,             0.00035234,             0.00035234
                     39,                0.89064,                0.69743,                 1.2232,                0.80817,                0.71556,                0.81908,                0.59753,                 1.0973,                 0.9393,                 1.4376,             0.00034683,             0.00034683,             0.00034683
                     40,                0.87224,                0.66821,                 1.2105,                0.80611,                0.76944,                 0.8128,                0.59461,                 1.0493,                0.92966,                 1.4027,             0.00034133,             0.00034133,             0.00034133
                     41,                0.85887,                0.66213,                 1.2106,                0.81656,                0.76018,                0.80895,                0.59166,                 1.0127,                0.88521,                 1.3766,             0.00033582,             0.00033582,             0.00033582
                     42,                 0.8573,                0.65104,                 1.2151,                0.79025,                0.75293,                0.82691,                0.60779,                  1.029,                0.95593,                 1.3715,             0.00033032,             0.00033032,             0.00033032
                     43,                0.86633,                0.65875,                 1.2199,                0.74508,                0.75326,                0.79018,                0.60819,                0.98323,                0.95465,                 1.4143,             0.00032482,             0.00032482,             0.00032482
                     44,                0.84735,                0.63893,                 1.2167,                0.80575,                0.74324,                0.81468,                0.59963,                 1.0066,                0.97936,                 1.4259,             0.00031931,             0.00031931,             0.00031931
                     45,                0.85403,                0.65688,                 1.2106,                0.78739,                 0.7703,                0.82988,                0.61373,                 1.0219,                0.90846,                 1.4061,             0.00031381,             0.00031381,             0.00031381
                     46,                0.85682,                0.64101,                 1.2078,                0.81362,                0.74178,                0.82012,                0.63228,                0.92433,                0.83743,                 1.3515,              0.0003083,              0.0003083,              0.0003083
                     47,                0.85351,                0.63403,                 1.1986,                0.77925,                0.75911,                0.83085,                0.65575,                0.93542,                0.85853,                 1.3874,              0.0003028,              0.0003028,              0.0003028
                     48,                0.83646,                0.61041,                 1.1883,                0.76928,                 0.7421,                0.80374,                0.60061,                 1.0611,                0.96442,                 1.4429,             0.00029729,             0.00029729,             0.00029729
                     49,                 0.8326,                0.62054,                    1.2,                0.77015,                0.74528,                 0.8209,                0.61946,                  0.972,                0.88996,                 1.3647,             0.00029179,             0.00029179,             0.00029179
                     50,                0.82015,                 0.6138,                 1.1802,                0.75706,                0.79372,                0.81346,                0.60574,                 1.0887,                0.95772,                  1.425,             0.00028628,             0.00028628,             0.00028628
                     51,                0.83009,                0.61506,                 1.1869,                0.79767,                 0.7513,                0.81381,                0.61074,                 1.0603,                0.92998,                 1.3895,             0.00028078,             0.00028078,             0.00028078
                     52,                0.81293,                0.60675,                 1.1761,                0.80557,                0.75806,                0.82765,                0.62568,                 1.0569,                0.91396,                 1.3834,             0.00027528,             0.00027528,             0.00027528
                     53,                0.80192,                0.59087,                 1.1565,                0.77384,                0.82958,                0.85317,                0.65991,                0.96709,                0.81751,                 1.3888,             0.00026977,             0.00026977,             0.00026977
                     54,                0.82011,                0.59251,                 1.1718,                0.80065,                0.78866,                0.83835,                0.65075,                0.94296,                0.78227,                 1.3863,             0.00026427,             0.00026427,             0.00026427
                     55,                0.79423,                0.59092,                 1.1776,                0.82299,                0.77004,                0.83286,                0.63501,                0.95633,                0.82398,                 1.3931,             0.00025876,             0.00025876,             0.00025876
                     56,                 0.7861,                0.57441,                 1.1633,                0.78759,                0.79366,                0.83667,                0.65881,                0.95592,                0.82957,                 1.4118,             0.00025326,             0.00025326,             0.00025326
                     57,                0.79189,                0.57226,                 1.1714,                0.86283,                0.77893,                0.84946,                0.65153,                 1.0081,                 0.7935,                 1.4219,             0.00024775,             0.00024775,             0.00024775
                     58,                0.78697,                0.57346,                 1.1661,                0.82211,                0.75537,                0.83895,                0.64721,                0.91494,                0.82961,                 1.3807,             0.00024225,             0.00024225,             0.00024225
                     59,                0.77641,                0.57167,                 1.1649,                0.82274,                0.75095,                0.81766,                0.62813,                 1.0202,                  0.868,                 1.4662,             0.00023674,             0.00023674,             0.00023674
                     60,                0.77892,                0.55455,                 1.1546,                0.78382,                0.79924,                0.82308,                0.64981,                0.90683,                0.82519,                 1.3603,             0.00023124,             0.00023124,             0.00023124
                     61,                0.78009,                0.55456,                 1.1551,                0.83152,                0.77187,                0.84498,                0.66614,                0.89522,                0.77655,                 1.3539,             0.00022574,             0.00022574,             0.00022574
                     62,                0.76645,                0.56347,                 1.1591,                0.76946,                0.79344,                0.82952,                0.63218,                 1.0067,                0.79639,                 1.3982,             0.00022023,             0.00022023,             0.00022023
                     63,                0.78036,                0.55446,                 1.1579,                 0.7932,                0.73992,                0.81727,                 0.6286,                0.95925,                0.80427,                 1.3582,             0.00021473,             0.00021473,             0.00021473
                     64,                0.76534,                0.55105,                 1.1439,                0.75264,                0.75856,                0.83412,                0.64175,                 0.9614,                0.81446,                 1.3716,             0.00020922,             0.00020922,             0.00020922
                     65,                0.76178,                0.53783,                 1.1487,                0.79353,                0.75849,                0.82621,                0.62452,                0.98506,                0.86118,                 1.3707,             0.00020372,             0.00020372,             0.00020372
                     66,                0.75527,                0.53654,                 1.1451,                0.80415,                0.72191,                0.83055,                0.63967,                0.97854,                0.79303,                 1.4062,             0.00019821,             0.00019821,             0.00019821
                     67,                0.74067,                0.52882,                 1.1336,                 0.7506,                0.75572,                 0.8054,                 0.6236,                 0.9451,                0.94006,                 1.3638,             0.00019271,             0.00019271,             0.00019271
                     68,                0.74248,                0.53776,                  1.138,                0.75056,                0.75851,                 0.8371,                0.64085,                0.89418,                0.88281,                 1.3374,             0.00018721,             0.00018721,             0.00018721
                     69,                0.75174,                0.53842,                 1.1387,                 0.7761,                0.75058,                0.83952,                0.64164,                0.93021,                0.78214,                 1.3523,              0.0001817,              0.0001817,              0.0001817
                     70,                0.74321,                 0.5219,                  1.144,                0.78625,                 0.7277,                0.82973,                0.63112,                0.94351,                0.83167,                 1.3847,              0.0001762,              0.0001762,              0.0001762
                     71,                0.74346,                0.53096,                 1.1351,                0.75889,                0.77333,                0.82737,                0.62884,                0.96839,                0.89393,                 1.4107,             0.00017069,             0.00017069,             0.00017069
                     72,                0.72121,                0.50807,                 1.1319,                0.76071,                 0.7852,                0.84305,                0.64223,                0.95982,                0.90068,                 1.4238,             0.00016519,             0.00016519,             0.00016519
                     73,                0.73586,                 0.5189,                 1.1352,                 0.7463,                0.83021,                0.85564,                0.63952,                 1.0318,                0.73689,                 1.4908,             0.00015968,             0.00015968,             0.00015968
                     74,                0.74547,                0.52248,                 1.1501,                0.79615,                0.77313,                0.85918,                0.65708,                 0.9432,                0.73703,                 1.4367,             0.00015418,             0.00015418,             0.00015418
                     75,                0.72644,                0.51333,                 1.1356,                0.77303,                0.79794,                0.86111,                 0.6418,                  1.013,                0.78555,                 1.4563,             0.00014867,             0.00014867,             0.00014867
                     76,                0.72583,                0.49691,                 1.1324,                0.82448,                0.73816,                0.85347,                0.65357,                 0.9792,                0.78836,                 1.3997,             0.00014317,             0.00014317,             0.00014317
                     77,                0.70317,                0.48302,                 1.1173,                0.75944,                0.80256,                0.85438,                 0.6504,                0.91684,                0.73568,                 1.3702,             0.00013767,             0.00013767,             0.00013767
                     78,                0.71857,                0.50299,                 1.1289,                 0.8192,                 0.7231,                0.83391,                0.63548,                 0.9276,                0.83126,                 1.3627,             0.00013216,             0.00013216,             0.00013216
                     79,                0.71971,                 0.5051,                 1.1163,                0.85044,                0.74358,                0.85797,                0.66043,                0.90442,                0.75597,                 1.3635,             0.00012666,             0.00012666,             0.00012666
                     80,                0.70352,                0.48613,                 1.1106,                0.81334,                  0.758,                0.86427,                0.66639,                0.93851,                0.76008,                 1.4079,             0.00012115,             0.00012115,             0.00012115
                     81,                0.68859,                0.47306,                 1.1033,                0.79706,                0.76496,                0.85213,                0.64737,                0.97879,                0.81455,                 1.3903,             0.00011565,             0.00011565,             0.00011565
                     82,                0.69234,                0.47253,                 1.1075,                 0.7816,                0.79739,                0.86462,                0.65626,                0.96285,                 0.7627,                 1.3961,             0.00011014,             0.00011014,             0.00011014
                     83,                0.68886,                0.47771,                 1.1033,                0.78412,                0.79188,                0.86534,                0.65266,                0.97801,                0.78507,                 1.3976,             0.00010464,             0.00010464,             0.00010464
                     84,                0.70251,                0.47885,                  1.099,                 0.7748,                0.81653,                0.87393,                0.67569,                0.92391,                0.72056,                  1.368,             9.9135e-05,             9.9135e-05,             9.9135e-05
                     85,                0.68443,                0.47116,                  1.104,                0.79386,                0.78524,                0.85099,                0.64325,                0.94845,                0.78787,                 1.3971,              9.363e-05,              9.363e-05,              9.363e-05
                     86,                0.68384,                0.46995,                 1.0958,                0.78988,                0.79336,                0.85823,                0.65678,                 0.9066,                 0.7682,                 1.3865,             8.8126e-05,             8.8126e-05,             8.8126e-05
                     87,                0.67508,                0.46272,                  1.097,                0.79088,                0.81943,                0.86642,                0.66216,                0.94111,                0.73932,                 1.4084,             8.2622e-05,             8.2622e-05,             8.2622e-05
                     88,                0.68941,                0.46355,                 1.1153,                0.77163,                0.78205,                 0.8482,                0.65824,                 0.9556,                0.81575,                 1.3906,             7.7117e-05,             7.7117e-05,             7.7117e-05
                     89,                0.66546,                0.45199,                 1.0928,                 0.8486,                0.72102,                0.85744,                0.67263,                0.89529,                0.76797,                 1.3693,             7.1613e-05,             7.1613e-05,             7.1613e-05
                     90,                0.66812,                0.46098,                 1.0956,                0.78704,                0.76094,                0.85233,                0.66192,                0.91873,                0.74063,                 1.3653,             6.6108e-05,             6.6108e-05,             6.6108e-05
                     91,                0.61051,                0.34401,                 1.0625,                0.76386,                0.77167,                0.81973,                0.63659,                0.93653,                0.80452,                 1.3828,             6.0604e-05,             6.0604e-05,             6.0604e-05
                     92,                0.59763,                0.33492,                 1.0576,                0.81141,                0.72759,                0.82577,                0.63304,                0.96164,                0.82586,                 1.4115,               5.51e-05,               5.51e-05,               5.51e-05
                     93,                0.58462,                 0.3238,                 1.0473,                0.77264,                0.77138,                0.82841,                0.64061,                0.93186,                0.86042,                 1.3991,             4.9595e-05,             4.9595e-05,             4.9595e-05
                     94,                 0.5899,                0.32337,                 1.0407,                0.77301,                0.76797,                0.83303,                0.63957,                0.98996,                0.85168,                 1.4706,             4.4091e-05,             4.4091e-05,             4.4091e-05
                     95,                0.57125,                0.31633,                 1.0241,                0.79427,                 0.7511,                0.82766,                0.64318,                0.92178,                0.82988,                 1.3901,             3.8586e-05,             3.8586e-05,             3.8586e-05
                     96,                0.55723,                0.30913,                 1.0217,                0.85058,                0.69841,                 0.8476,                0.66518,                0.89956,                0.80723,                 1.3848,             3.3082e-05,             3.3082e-05,             3.3082e-05
                     97,                0.56358,                0.31645,                 1.0182,                0.87377,                0.69652,                0.85439,                0.65913,                0.91441,                0.78672,                 1.3932,             2.7578e-05,             2.7578e-05,             2.7578e-05
                     98,                0.55176,                0.29996,                 1.0116,                0.87591,                 0.6994,                 0.8571,                0.66942,                 0.9138,                0.76638,                 1.3954,             2.2073e-05,             2.2073e-05,             2.2073e-05
                     99,                0.54826,                0.30444,                 1.0089,                0.76937,                0.81145,                 0.8628,                  0.658,                0.93681,                0.77368,                 1.4068,             1.6569e-05,             1.6569e-05,             1.6569e-05
                    100,                0.55223,                0.29674,                 1.0262,                0.76142,                0.81015,                0.86345,                0.65965,                0.92076,                 0.7762,                 1.3965,             1.1064e-05,             1.1064e-05,             1.1064e-05
