                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.2339,                 1.5406,                 1.6017,                0.46201,                0.63642,                0.55598,                0.34654,                 1.3691,                 1.5817,                  1.834,             0.00095702,             0.00095702,             0.00095702
                     16,                 1.2221,                 1.4808,                  1.607,                0.53764,                0.65459,                0.58711,                0.36014,                    1.4,                 1.4994,                 1.8527,             0.00094602,             0.00094602,             0.00094602
                     17,                  1.246,                 1.4855,                 1.6334,                0.49167,                0.64409,                0.57238,                 0.3506,                 1.3602,                 1.5204,                  1.824,             0.00093502,             0.00093502,             0.00093502
                     18,                  1.224,                 1.4984,                 1.6083,                0.50927,                0.68551,                0.61944,                0.37361,                 1.3959,                 1.4414,                 1.8535,             0.00092402,             0.00092402,             0.00092402
                     19,                 1.2359,                 1.4652,                 1.5953,                0.53753,                0.61065,                0.58463,                0.37303,                 1.3419,                 1.4285,                  1.784,             0.00091302,             0.00091302,             0.00091302
                     20,                 1.1982,                 1.4062,                 1.5842,                0.49829,                0.67254,                0.59165,                0.37063,                 1.3273,                 1.3922,                 1.8207,             0.00090202,             0.00090202,             0.00090202
                     21,                 1.2143,                 1.3975,                  1.601,                0.52033,                0.63728,                0.58104,                0.37505,                 1.3231,                 1.4814,                 1.8145,             0.00089102,             0.00089102,             0.00089102
                     22,                  1.181,                 1.3808,                 1.5722,                0.52698,                0.66748,                0.60699,                 0.3899,                 1.2805,                 1.5732,                 1.7839,             0.00088002,             0.00088002,             0.00088002
                     23,                 1.1594,                 1.3634,                 1.5568,                0.58194,                0.63202,                0.61158,                0.39284,                 1.2962,                 1.4679,                 1.7823,             0.00086902,             0.00086902,             0.00086902
                     24,                 1.1929,                 1.3816,                  1.597,                0.53587,                0.62434,                0.57354,                0.36316,                 1.3231,                 1.3755,                 1.8195,             0.00085803,             0.00085803,             0.00085803
                     25,                 1.1681,                 1.3736,                 1.5628,                0.56958,                0.62813,                0.61183,                0.39772,                 1.2954,                 1.3364,                 1.8028,             0.00084703,             0.00084703,             0.00084703
                     26,                   1.17,                 1.3549,                 1.5572,                0.57716,                0.57236,                0.60306,                0.38229,                 1.3052,                  1.458,                 1.7968,             0.00083603,             0.00083603,             0.00083603
                     27,                 1.1597,                 1.3109,                 1.5469,                0.56357,                0.62038,                0.61329,                0.39593,                 1.3199,                 1.4688,                 1.8213,             0.00082503,             0.00082503,             0.00082503
                     28,                 1.1376,                 1.2926,                 1.5393,                0.53253,                0.66454,                0.61845,                0.38841,                 1.3595,                 1.3995,                 1.8114,             0.00081403,             0.00081403,             0.00081403
                     29,                 1.1388,                 1.2818,                 1.5417,                0.54609,                0.63602,                0.61097,                0.38535,                 1.3308,                 1.3863,                   1.79,             0.00080303,             0.00080303,             0.00080303
                     30,                 1.1435,                 1.2777,                 1.5431,                0.54375,                0.63035,                0.58597,                0.37832,                 1.3038,                 1.3997,                 1.7798,             0.00079203,             0.00079203,             0.00079203
                     31,                 1.1247,                 1.2578,                 1.5258,                0.57243,                0.66827,                0.62152,                0.39704,                 1.3559,                 1.3433,                 1.8203,             0.00078103,             0.00078103,             0.00078103
                     32,                  1.127,                 1.2644,                 1.5298,                0.56869,                0.63244,                0.61694,                0.40115,                 1.3248,                 1.3977,                 1.8166,             0.00077003,             0.00077003,             0.00077003
                     33,                 1.1053,                 1.2472,                 1.5048,                0.60046,                0.62347,                0.64205,                0.41808,                 1.2912,                 1.3229,                 1.7663,             0.00075904,             0.00075904,             0.00075904
                     34,                 1.1155,                 1.2303,                 1.5129,                0.59912,                0.62848,                0.63281,                0.41243,                 1.2943,                 1.2582,                 1.7758,             0.00074804,             0.00074804,             0.00074804
                     35,                 1.1074,                 1.2296,                  1.511,                0.62146,                0.61489,                0.64712,                0.42113,                 1.2659,                 1.2716,                 1.7601,             0.00073704,             0.00073704,             0.00073704
                     36,                 1.1191,                  1.208,                 1.5277,                0.56811,                0.66004,                 0.6444,                0.41762,                 1.2746,                 1.3867,                 1.7445,             0.00072604,             0.00072604,             0.00072604
                     37,                 1.0958,                 1.2067,                  1.519,                0.55762,                0.69238,                0.63538,                0.41967,                 1.3229,                 1.3356,                  1.795,             0.00071504,             0.00071504,             0.00071504
                     38,                 1.1081,                 1.2308,                 1.5305,                  0.604,                0.64921,                0.63687,                0.41756,                 1.3006,                 1.3334,                 1.7719,             0.00070404,             0.00070404,             0.00070404
                     39,                 1.0834,                 1.1645,                 1.4979,                0.61114,                0.69934,                0.66896,                0.43587,                 1.3022,                 1.3033,                 1.7672,             0.00069304,             0.00069304,             0.00069304
                     40,                 1.0809,                 1.1701,                 1.4965,                0.58251,                0.66779,                0.66118,                0.44091,                 1.2772,                 1.3243,                 1.7497,             0.00068204,             0.00068204,             0.00068204
                     41,                 1.0946,                 1.1634,                 1.5036,                0.58236,                0.68263,                0.65667,                0.41613,                 1.3135,                 1.2653,                 1.8145,             0.00067104,             0.00067104,             0.00067104
                     42,                 1.0837,                 1.1565,                 1.4945,                0.60751,                0.64543,                0.65522,                0.43156,                 1.2806,                 1.3099,                 1.7462,             0.00066005,             0.00066005,             0.00066005
                     43,                 1.0652,                 1.1081,                 1.4856,                0.58006,                0.72183,                0.66852,                0.45029,                 1.2719,                 1.2572,                 1.7553,             0.00064905,             0.00064905,             0.00064905
                     44,                  1.068,                 1.1633,                 1.4979,                0.61538,                0.60981,                0.64249,                0.41497,                  1.309,                 1.2502,                 1.7891,             0.00063805,             0.00063805,             0.00063805
                     45,                 1.0664,                 1.1177,                 1.4925,                0.63272,                0.69953,                   0.66,                0.43631,                 1.2937,                 1.3219,                 1.7803,             0.00062705,             0.00062705,             0.00062705
                     46,                 1.0592,                 1.1372,                 1.4715,                0.60783,                0.67568,                0.64891,                0.42717,                 1.2904,                 1.2542,                 1.7486,             0.00061605,             0.00061605,             0.00061605
                     47,                 1.0616,                 1.1014,                 1.4608,                0.57816,                0.67305,                 0.6453,                0.42908,                 1.3016,                 1.2666,                 1.7577,             0.00060505,             0.00060505,             0.00060505
                     48,                 1.0441,                 1.0747,                 1.4547,                0.60783,                0.66797,                0.67872,                0.44278,                 1.2856,                 1.2416,                 1.7628,             0.00059405,             0.00059405,             0.00059405
                     49,                 1.0504,                 1.0945,                 1.4603,                0.63763,                0.67185,                0.68254,                0.45036,                  1.268,                 1.2492,                 1.7572,             0.00058305,             0.00058305,             0.00058305
                     50,                 1.0317,                 1.0276,                 1.4561,                0.62176,                0.63649,                0.66738,                0.43861,                 1.2934,                 1.3247,                 1.7857,             0.00057205,             0.00057205,             0.00057205
                     51,                 1.0229,                 1.0599,                 1.4567,                0.60596,                0.71454,                0.66971,                0.44735,                 1.2572,                 1.2148,                 1.7678,             0.00056105,             0.00056105,             0.00056105
                     52,                 1.0374,                 1.0792,                 1.4613,                0.57533,                0.70922,                0.65043,                0.42989,                 1.2612,                 1.2179,                 1.7441,             0.00055006,             0.00055006,             0.00055006
                     53,                 1.0124,                 1.0553,                 1.4469,                0.61026,                0.67772,                0.65275,                0.43738,                 1.2666,                 1.2372,                 1.7473,             0.00053906,             0.00053906,             0.00053906
                     54,                 1.0142,                 1.0324,                 1.4344,                0.61039,                0.66499,                0.64441,                0.43624,                 1.2497,                  1.238,                 1.7298,             0.00052806,             0.00052806,             0.00052806
                     55,                 1.0238,                 1.0327,                  1.457,                0.57477,                0.72238,                0.66287,                0.43853,                 1.2659,                 1.2262,                 1.7484,             0.00051706,             0.00051706,             0.00051706
                     56,                0.98225,                0.98353,                 1.4166,                0.62804,                0.67089,                0.67019,                0.44775,                 1.2729,                 1.2698,                 1.7566,             0.00050606,             0.00050606,             0.00050606
                     57,                 1.0063,                 1.0078,                 1.4204,                0.60978,                0.70275,                0.66329,                0.44397,                  1.279,                 1.2181,                 1.7821,             0.00049506,             0.00049506,             0.00049506
                     58,                 1.0039,                0.97774,                 1.4211,                0.58626,                0.67448,                0.66407,                0.44421,                 1.2305,                 1.2743,                 1.7154,             0.00048406,             0.00048406,             0.00048406
                     59,                0.99364,                  1.012,                 1.4205,                0.65949,                0.64355,                0.67259,                0.45073,                 1.2892,                  1.235,                 1.7889,             0.00047306,             0.00047306,             0.00047306
                     60,                0.98888,                0.99674,                 1.4193,                0.62371,                0.69456,                0.65004,                0.43439,                 1.2745,                 1.2804,                 1.7625,             0.00046206,             0.00046206,             0.00046206
                     61,                 0.9972,                0.99621,                 1.4243,                0.58183,                 0.6853,                 0.6722,                0.44738,                 1.2767,                 1.2321,                 1.7568,             0.00045107,             0.00045107,             0.00045107
                     62,                0.97925,                0.99207,                 1.3911,                0.61812,                0.67766,                0.68146,                0.45619,                 1.2629,                 1.2035,                 1.7328,             0.00044007,             0.00044007,             0.00044007
                     63,                0.97094,                0.97337,                 1.3928,                0.64937,                0.69992,                0.68968,                0.46943,                 1.2523,                 1.1585,                 1.7501,             0.00042907,             0.00042907,             0.00042907
                     64,                 0.9879,                0.96614,                 1.4051,                0.62485,                0.71033,                0.69105,                0.46551,                 1.2799,                 1.2576,                 1.7611,             0.00041807,             0.00041807,             0.00041807
                     65,                0.96887,                0.93841,                 1.4001,                0.62059,                0.69591,                0.65841,                0.43663,                  1.291,                 1.2527,                 1.7737,             0.00040707,             0.00040707,             0.00040707
                     66,                0.96035,                0.94205,                 1.3954,                0.64918,                0.69189,                0.68491,                0.45319,                 1.3002,                 1.2327,                  1.792,             0.00039607,             0.00039607,             0.00039607
                     67,                0.95971,                0.92566,                 1.3945,                0.62817,                0.71595,                 0.6972,                0.46198,                 1.2772,                 1.1684,                  1.755,             0.00038507,             0.00038507,             0.00038507
                     68,                0.96091,                0.94985,                  1.388,                0.62243,                0.66661,                0.68656,                0.45036,                 1.2906,                 1.2058,                 1.7641,             0.00037407,             0.00037407,             0.00037407
                     69,                0.94952,                0.91603,                 1.3966,                0.64716,                0.69309,                0.69305,                0.46322,                 1.2773,                 1.1749,                  1.778,             0.00036307,             0.00036307,             0.00036307
                     70,                0.93539,                 0.8942,                 1.3775,                0.68911,                0.62474,                0.70349,                0.47315,                 1.2697,                 1.2078,                 1.7411,             0.00035208,             0.00035208,             0.00035208
                     71,                0.91788,                0.89954,                 1.3671,                0.56114,                 0.7389,                0.70101,                0.47269,                 1.2752,                 1.2273,                 1.7606,             0.00034108,             0.00034108,             0.00034108
                     72,                0.93245,                0.88545,                 1.3859,                0.70392,                0.58734,                0.68065,                0.46529,                 1.2518,                 1.2256,                 1.7446,             0.00033008,             0.00033008,             0.00033008
                     73,                0.93635,                0.87802,                 1.3638,                0.63022,                0.66793,                0.69577,                0.47102,                 1.2814,                 1.2116,                 1.7574,             0.00031908,             0.00031908,             0.00031908
                     74,                0.93764,                0.89873,                 1.3655,                0.59215,                0.69255,                0.68924,                0.47117,                 1.2459,                 1.2103,                 1.7371,             0.00030808,             0.00030808,             0.00030808
                     75,                 0.9115,                0.87611,                 1.3457,                0.64977,                0.65447,                0.69514,                0.47615,                  1.249,                 1.2382,                 1.7577,             0.00029708,             0.00029708,             0.00029708
                     76,                0.90488,                0.83256,                 1.3577,                0.62334,                0.71824,                0.70625,                0.47352,                  1.275,                 1.1762,                 1.7661,             0.00028608,             0.00028608,             0.00028608
                     77,                0.91586,                0.85462,                 1.3688,                0.61751,                0.69374,                0.67894,                0.46372,                 1.2451,                   1.24,                 1.7555,             0.00027508,             0.00027508,             0.00027508
                     78,                0.91058,                0.84482,                 1.3475,                0.61256,                0.69403,                0.68315,                0.45991,                 1.2899,                 1.1963,                 1.7851,             0.00026408,             0.00026408,             0.00026408
                     79,                0.89357,                0.82206,                 1.3485,                0.62147,                0.72341,                0.68489,                 0.4665,                 1.2575,                 1.2202,                 1.7609,             0.00025309,             0.00025309,             0.00025309
                     80,                0.91936,                 0.8537,                 1.3698,                0.64833,                0.65528,                 0.6927,                0.47402,                 1.2576,                 1.2057,                 1.7452,             0.00024209,             0.00024209,             0.00024209
                     81,                0.87724,                0.83727,                 1.3366,                0.67197,                0.61201,                0.68698,                0.46846,                  1.286,                 1.2288,                 1.7833,             0.00023109,             0.00023109,             0.00023109
                     82,                0.88376,                 0.8085,                 1.3382,                0.72814,                0.60463,                0.70299,                0.47915,                 1.2925,                 1.2142,                 1.7924,             0.00022009,             0.00022009,             0.00022009
                     83,                0.87848,                0.80242,                 1.3438,                0.63364,                0.68786,                0.69663,                0.47494,                 1.2722,                 1.2581,                 1.7923,             0.00020909,             0.00020909,             0.00020909
                     84,                0.88043,                0.81099,                 1.3374,                0.65184,                0.64848,                0.68398,                0.47124,                 1.2712,                 1.2216,                 1.7582,             0.00019809,             0.00019809,             0.00019809
                     85,                 0.8527,                0.77951,                 1.3134,                0.65369,                 0.6643,                  0.685,                0.47281,                 1.2784,                 1.1833,                 1.7808,             0.00018709,             0.00018709,             0.00018709
                     86,                0.84567,                0.77112,                 1.2958,                0.62211,                0.68173,                0.69936,                0.48211,                 1.2685,                 1.2212,                 1.7619,             0.00017609,             0.00017609,             0.00017609
                     87,                0.85201,                0.75856,                 1.2986,                0.69234,                0.63261,                0.70375,                0.48162,                 1.2618,                  1.215,                 1.7641,             0.00016509,             0.00016509,             0.00016509
                     88,                0.84907,                0.75264,                 1.3004,                 0.6328,                0.70394,                0.69948,                 0.4794,                 1.2743,                 1.2479,                 1.7693,              0.0001541,              0.0001541,              0.0001541
                     89,                0.85826,                0.77378,                 1.3137,                0.65752,                0.66676,                 0.7023,                0.48285,                 1.2586,                 1.2287,                 1.7646,              0.0001431,              0.0001431,              0.0001431
                     90,                0.83842,                0.74547,                  1.303,                0.66438,                0.66113,                0.70077,                 0.4797,                 1.2925,                 1.2301,                 1.7959,              0.0001321,              0.0001321,              0.0001321
                     91,                 0.7592,                0.65211,                 1.2827,                0.63943,                0.67763,                0.69431,                0.47418,                 1.2768,                 1.2033,                 1.7871,              0.0001211,              0.0001211,              0.0001211
                     92,                0.75388,                0.63701,                 1.2715,                0.60743,                 0.6729,                0.69217,                0.47454,                 1.2684,                 1.1992,                  1.782,              0.0001101,              0.0001101,              0.0001101
                     93,                0.74119,                0.61007,                 1.2482,                0.65407,                0.66243,                0.69625,                 0.4771,                 1.2662,                 1.1789,                 1.7957,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     94,                0.71947,                 0.5929,                 1.2388,                0.65712,                0.63437,                0.68481,                0.47224,                 1.2795,                 1.2296,                 1.8026,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     95,                0.71925,                0.58994,                 1.2445,                0.66532,                0.61215,                 0.6954,                0.47713,                 1.2803,                 1.2494,                 1.8012,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     96,                 0.7075,                0.58553,                 1.2358,                0.63569,                0.65141,                0.70075,                0.47794,                  1.268,                 1.2529,                 1.7961,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     97,                0.70245,                0.56595,                 1.2255,                0.67729,                0.62223,                0.69685,                0.47949,                 1.2619,                 1.2248,                 1.7982,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     98,                0.69619,                0.56001,                 1.2224,                0.65443,                0.63781,                0.70393,                0.48648,                 1.2578,                 1.2126,                 1.7889,             4.4107e-05,             4.4107e-05,             4.4107e-05
                     99,                0.70119,                0.56508,                 1.2228,                 0.6358,                0.67476,                0.70239,                0.48438,                 1.2464,                 1.2136,                 1.7858,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    100,                0.70123,                0.57697,                 1.2233,                0.65968,                0.65342,                0.69821,                0.48367,                 1.2512,                  1.219,                 1.7884,             2.2109e-05,             2.2109e-05,             2.2109e-05
