                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.0888,                 1.0765,                 1.3511,                 0.6566,                0.60314,                0.65423,                0.44632,                 1.1434,                 1.2577,                 1.5174,               0.007426,               0.007426,               0.007426
                     28,                 1.0791,                 1.0519,                 1.3354,                0.66179,                0.62031,                0.65495,                0.45441,                 1.1279,                 1.2208,                 1.5003,               0.007327,               0.007327,               0.007327
                     29,                 1.0723,                 1.0376,                 1.3372,                0.70384,                0.57898,                0.67211,                0.46399,                 1.1294,                 1.2147,                 1.5015,               0.007228,               0.007228,               0.007228
                     30,                 1.0628,                  1.028,                 1.3282,                0.68002,                0.61025,                0.65578,                0.44924,                 1.1214,                 1.2238,                 1.5071,               0.007129,               0.007129,               0.007129
                     31,                  1.063,                 1.0025,                 1.3239,                0.71856,                0.61284,                0.68778,                0.47973,                 1.1241,                 1.1946,                 1.4986,                0.00703,                0.00703,                0.00703
                     32,                 1.0565,                 1.0061,                 1.3178,                0.70144,                 0.5989,                0.68273,                0.47688,                 1.1186,                 1.1778,                 1.4933,               0.006931,               0.006931,               0.006931
                     33,                 1.0617,                 1.0026,                 1.3244,                0.70576,                0.61397,                0.69215,                0.48508,                 1.1194,                 1.1819,                 1.4975,               0.006832,               0.006832,               0.006832
                     34,                 1.0462,                 0.9834,                 1.3134,                0.65588,                0.64754,                0.66329,                0.46008,                 1.1178,                 1.2054,                 1.4971,               0.006733,               0.006733,               0.006733
                     35,                 1.0485,                0.97598,                 1.3195,                0.67545,                 0.6294,                0.69336,                 0.4887,                 1.1156,                 1.1591,                 1.5068,               0.006634,               0.006634,               0.006634
                     36,                 1.0357,                0.95978,                 1.3081,                0.67949,                 0.6425,                0.69944,                0.48377,                 1.1126,                 1.1418,                 1.4962,               0.006535,               0.006535,               0.006535
                     37,                 1.0329,                0.95188,                 1.3133,                0.66693,                0.69352,                0.72833,                 0.5129,                 1.0955,                  1.121,                 1.4816,               0.006436,               0.006436,               0.006436
                     38,                 1.0281,                0.93262,                 1.3073,                0.70411,                0.64678,                0.72073,                0.50714,                 1.1066,                  1.114,                 1.5002,               0.006337,               0.006337,               0.006337
                     39,                 1.0285,                0.93265,                 1.3049,                0.73962,                 0.6483,                0.72795,                 0.5154,                 1.0917,                 1.0931,                 1.4695,               0.006238,               0.006238,               0.006238
                     40,                 1.0292,                0.92024,                 1.2962,                0.73909,                0.66037,                0.74472,                0.52297,                 1.0997,                 1.0926,                 1.4784,               0.006139,               0.006139,               0.006139
                     41,                 1.0168,                0.90507,                 1.2931,                0.74839,                0.64994,                0.73463,                0.52096,                 1.1092,                 1.0976,                 1.4958,                0.00604,                0.00604,                0.00604
                     42,                 1.0126,                0.90346,                  1.289,                0.68754,                  0.691,                0.73951,                0.52748,                 1.0961,                 1.0794,                 1.4776,               0.005941,               0.005941,               0.005941
                     43,                 1.0089,                0.88733,                 1.2845,                0.68425,                0.68104,                0.72999,                0.51842,                  1.094,                 1.1005,                 1.4806,               0.005842,               0.005842,               0.005842
                     44,                0.99918,                0.87736,                 1.2809,                0.73596,                0.66189,                0.73187,                0.52177,                  1.084,                 1.0492,                 1.4812,               0.005743,               0.005743,               0.005743
                     45,                 1.0065,                0.87355,                 1.2862,                0.72283,                0.65958,                0.74042,                0.52854,                 1.0875,                 1.0556,                 1.4768,               0.005644,               0.005644,               0.005644
                     46,                0.99768,                0.87169,                 1.2782,                0.69431,                0.69967,                0.75147,                0.53667,                  1.084,                 1.0509,                 1.4673,               0.005545,               0.005545,               0.005545
                     47,                0.98625,                0.85623,                 1.2739,                0.67974,                0.71567,                 0.7427,                0.53244,                 1.0761,                 1.0554,                 1.4668,               0.005446,               0.005446,               0.005446
                     48,                0.99917,                0.85528,                 1.2785,                0.70296,                0.69171,                0.74706,                0.54412,                 1.0696,                 1.0542,                 1.4632,               0.005347,               0.005347,               0.005347
                     49,                0.98447,                0.84623,                 1.2714,                0.69499,                0.70864,                0.75395,                0.54134,                 1.0808,                 1.0582,                 1.4702,               0.005248,               0.005248,               0.005248
                     50,                0.97868,                0.83007,                 1.2682,                0.74051,                0.67527,                0.75237,                0.54093,                 1.0758,                 1.0531,                 1.4736,               0.005149,               0.005149,               0.005149
                     51,                0.97301,                 0.8189,                 1.2616,                0.71621,                0.69667,                0.75344,                0.54643,                 1.0744,                 1.0338,                 1.4619,                0.00505,                0.00505,                0.00505
                     52,                0.97783,                0.82379,                 1.2698,                0.68509,                0.71894,                0.74805,                0.54218,                 1.0674,                 1.0198,                 1.4557,               0.004951,               0.004951,               0.004951
                     53,                0.96918,                0.81822,                 1.2645,                0.74163,                0.68214,                0.76008,                 0.5511,                 1.0692,                 1.0322,                 1.4685,               0.004852,               0.004852,               0.004852
                     54,                0.97197,                0.80494,                 1.2576,                0.73665,                0.70521,                0.76783,                 0.5604,                 1.0687,                 1.0152,                 1.4489,               0.004753,               0.004753,               0.004753
                     55,                0.95983,                0.78855,                 1.2491,                 0.7825,                 0.6952,                0.77292,                0.56157,                 1.0682,                0.99528,                 1.4531,               0.004654,               0.004654,               0.004654
                     56,                0.95016,                 0.7808,                 1.2461,                0.75524,                0.69436,                0.77235,                0.55954,                 1.0647,                 1.0026,                 1.4527,               0.004555,               0.004555,               0.004555
                     57,                0.95185,                0.77859,                 1.2471,                0.73411,                0.70726,                0.76936,                0.55815,                 1.0606,                0.99231,                 1.4437,               0.004456,               0.004456,               0.004456
                     58,                0.95349,                0.77599,                 1.2429,                0.78259,                0.68495,                0.78123,                0.56601,                 1.0645,                 0.9888,                 1.4619,               0.004357,               0.004357,               0.004357
                     59,                0.94018,                0.76899,                 1.2436,                0.75855,                0.70859,                0.77745,                0.56569,                 1.0588,                0.98775,                 1.4612,               0.004258,               0.004258,               0.004258
                     60,                0.94763,                0.76869,                  1.239,                0.76544,                 0.7108,                0.77859,                0.56791,                  1.057,                0.97912,                 1.4394,               0.004159,               0.004159,               0.004159
                     61,                0.94135,                0.76126,                  1.245,                0.77038,                0.69054,                 0.7764,                0.56718,                 1.0577,                0.98391,                  1.452,                0.00406,                0.00406,                0.00406
                     62,                0.93269,                0.75149,                 1.2345,                0.75985,                 0.7081,                0.77977,                0.57293,                 1.0502,                0.97313,                 1.4438,               0.003961,               0.003961,               0.003961
                     63,                0.93547,                0.74455,                 1.2338,                0.76508,                0.70208,                0.77658,                0.56942,                 1.0549,                0.97738,                 1.4492,               0.003862,               0.003862,               0.003862
                     64,                0.92753,                0.74163,                 1.2344,                0.74575,                0.71615,                0.77691,                0.56744,                 1.0543,                 0.9816,                 1.4549,               0.003763,               0.003763,               0.003763
                     65,                 0.9269,                0.73856,                 1.2321,                0.76466,                 0.7044,                0.77894,                0.57209,                 1.0539,                0.97091,                 1.4521,               0.003664,               0.003664,               0.003664
                     66,                0.91695,                0.72852,                 1.2283,                0.77213,                0.70731,                0.77882,                0.57019,                 1.0493,                0.97696,                 1.4512,               0.003565,               0.003565,               0.003565
                     67,                0.91175,                0.71336,                 1.2181,                0.72433,                0.75786,                0.78564,                0.57929,                 1.0535,                0.97177,                 1.4419,               0.003466,               0.003466,               0.003466
                     68,                0.91147,                0.72579,                 1.2189,                0.76804,                 0.7306,                0.78964,                0.58398,                 1.0515,                0.96896,                 1.4441,               0.003367,               0.003367,               0.003367
                     69,                0.90641,                 0.7081,                 1.2147,                0.76948,                0.70891,                0.78549,                0.58279,                 1.0515,                0.97065,                 1.4501,               0.003268,               0.003268,               0.003268
                     70,                0.90334,                0.70651,                  1.216,                0.75234,                0.73358,                0.78783,                0.58458,                 1.0536,                 0.9685,                 1.4565,               0.003169,               0.003169,               0.003169
                     71,                0.89989,                  0.701,                 1.2171,                 0.7734,                0.72252,                0.78785,                0.58353,                 1.0491,                0.97009,                 1.4587,                0.00307,                0.00307,                0.00307
                     72,                0.89926,                0.68955,                 1.2152,                0.73473,                 0.7529,                0.78706,                0.58501,                 1.0472,                0.96138,                 1.4613,               0.002971,               0.002971,               0.002971
                     73,                0.88707,                0.68049,                 1.2104,                0.73387,                0.75104,                0.78683,                0.58464,                 1.0496,                0.96731,                 1.4635,               0.002872,               0.002872,               0.002872
                     74,                0.88281,                 0.6844,                  1.208,                 0.7385,                0.74578,                0.78396,                0.58372,                 1.0495,                0.97259,                 1.4629,               0.002773,               0.002773,               0.002773
                     75,                0.88125,                0.67298,                 1.1968,                0.76199,                0.73203,                0.78481,                0.58279,                 1.0502,                0.96413,                 1.4517,               0.002674,               0.002674,               0.002674
                     76,                0.88068,                0.66611,                 1.1973,                 0.7594,                 0.7355,                0.79155,                0.58818,                 1.0481,                0.95437,                 1.4472,               0.002575,               0.002575,               0.002575
                     77,                 0.8683,                0.65793,                 1.1952,                0.76182,                0.73763,                0.78822,                0.58535,                 1.0462,                0.95865,                 1.4523,               0.002476,               0.002476,               0.002476
                     78,                 0.8675,                0.65258,                 1.1925,                0.77946,                0.72226,                0.78798,                0.58461,                 1.0469,                0.95717,                 1.4588,               0.002377,               0.002377,               0.002377
                     79,                0.87344,                0.65616,                 1.2006,                0.77415,                0.73059,                0.79434,                   0.59,                 1.0485,                0.95661,                  1.461,               0.002278,               0.002278,               0.002278
                     80,                0.86103,                0.64176,                 1.1959,                0.76034,                0.74014,                0.79443,                0.59059,                 1.0445,                0.95032,                 1.4626,               0.002179,               0.002179,               0.002179
                     81,                 0.8578,                0.64069,                 1.1841,                0.78472,                0.72174,                0.78944,                0.58821,                  1.044,                 0.9504,                 1.4527,                0.00208,                0.00208,                0.00208
                     82,                0.85778,                0.63531,                 1.1803,                0.76575,                0.73056,                0.79178,                0.58702,                 1.0479,                0.95901,                 1.4515,               0.001981,               0.001981,               0.001981
                     83,                 0.8527,                0.62906,                 1.1804,                0.77112,                0.73287,                0.78739,                0.58615,                 1.0514,                0.96222,                 1.4548,               0.001882,               0.001882,               0.001882
                     84,                0.84609,                0.62204,                   1.18,                0.78729,                0.71521,                0.78887,                0.58674,                 1.0514,                0.96163,                 1.4614,               0.001783,               0.001783,               0.001783
                     85,                0.84812,                 0.6315,                 1.1824,                0.77337,                0.73085,                0.79217,                0.58961,                 1.0507,                0.95628,                 1.4631,               0.001684,               0.001684,               0.001684
                     86,                0.84452,                0.61574,                 1.1732,                0.78593,                0.72681,                0.79634,                0.59135,                 1.0498,                0.95658,                 1.4637,               0.001585,               0.001585,               0.001585
                     87,                0.84283,                0.60964,                   1.18,                0.79185,                0.72374,                0.79606,                0.59174,                 1.0484,                0.96355,                  1.463,               0.001486,               0.001486,               0.001486
                     88,                0.83013,                0.60425,                 1.1684,                0.78614,                0.72611,                0.79599,                0.59098,                 1.0494,                0.96792,                  1.461,               0.001387,               0.001387,               0.001387
                     89,                0.82699,                0.58927,                 1.1606,                0.77774,                0.72637,                0.79691,                0.59254,                 1.0488,                0.96895,                 1.4596,               0.001288,               0.001288,               0.001288
                     90,                0.83542,                0.60154,                 1.1701,                0.77664,                 0.7286,                  0.797,                0.59161,                 1.0495,                0.96949,                 1.4616,               0.001189,               0.001189,               0.001189
                     91,                0.76376,                0.48675,                 1.1576,                 0.7703,                0.74349,                 0.7964,                0.59196,                 1.0514,                0.96696,                 1.4677,                0.00109,                0.00109,                0.00109
                     92,                0.75328,                0.46991,                 1.1508,                0.76791,                0.74992,                 0.7962,                0.59145,                 1.0479,                0.96546,                 1.4649,               0.000991,               0.000991,               0.000991
                     93,                0.74903,                0.46733,                 1.1462,                 0.7511,                0.76017,                0.79566,                0.59029,                 1.0488,                0.96904,                 1.4665,               0.000892,               0.000892,               0.000892
                     94,                0.74175,                0.45578,                 1.1375,                  0.754,                0.75272,                0.79245,                0.59057,                 1.0506,                0.96623,                  1.467,               0.000793,               0.000793,               0.000793
                     95,                0.73951,                0.45474,                 1.1383,                0.78692,                0.72401,                0.79358,                0.59047,                 1.0517,                0.96301,                 1.4683,               0.000694,               0.000694,               0.000694
                     96,                 0.7328,                0.44876,                 1.1351,                0.77972,                0.73061,                0.79671,                0.59187,                 1.0514,                0.95989,                 1.4683,               0.000595,               0.000595,               0.000595
                     97,                0.72252,                 0.4372,                 1.1242,                0.78272,                0.72717,                0.79791,                0.59271,                 1.0527,                0.95837,                 1.4719,               0.000496,               0.000496,               0.000496
                     98,                0.72205,                0.43376,                 1.1265,                 0.7762,                0.73771,                0.80013,                0.59517,                 1.0524,                0.95645,                 1.4736,               0.000397,               0.000397,               0.000397
                     99,                0.71402,                0.43039,                 1.1245,                0.77657,                0.73986,                0.79993,                0.59426,                 1.0533,                0.95635,                 1.4774,               0.000298,               0.000298,               0.000298
                    100,                0.71389,                0.42673,                 1.1197,                 0.7675,                  0.747,                0.79879,                0.59454,                 1.0547,                0.95708,                 1.4809,               0.000199,               0.000199,               0.000199
