                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.1274,                0.97162,                 1.4711,                0.72207,                 0.6666,                0.72878,                0.45503,                 1.9154,                 1.5526,                 2.2656,             0.00056556,             0.00056556,             0.00056556
                     23,                  1.074,                 0.8551,                 1.3969,                0.82155,                0.65935,                0.74173,                0.50366,                 1.6323,                  1.463,                 1.9827,             0.00055849,             0.00055849,             0.00055849
                     24,                 1.0706,                0.84418,                 1.4057,                0.74904,                0.69899,                0.73448,                0.45075,                  1.682,                 1.5759,                 2.1699,             0.00055142,             0.00055142,             0.00055142
                     25,                 1.0948,                0.84133,                 1.4045,                0.67759,                0.71945,                0.67328,                0.41813,                 1.6667,                 1.5386,                 2.1186,             0.00054435,             0.00054435,             0.00054435
                     26,                 1.0228,                0.81785,                  1.326,                 0.8228,                0.55165,                0.68832,                 0.3668,                 1.7483,                 1.3436,                 2.1456,             0.00053728,             0.00053728,             0.00053728
                     27,                  1.075,                0.83466,                 1.3858,                0.93373,                0.60492,                0.81438,                0.41434,                 1.9255,                 1.4237,                 2.3279,             0.00053022,             0.00053022,             0.00053022
                     28,                0.97379,                0.80908,                  1.351,                 0.7042,                0.82848,                0.87761,                0.52065,                 1.8218,                 1.5102,                 2.1911,             0.00052315,             0.00052315,             0.00052315
                     29,                0.91566,                0.78244,                 1.3282,                0.85546,                0.82959,                 0.8894,                0.55653,                 1.7797,                 1.3351,                 2.1708,             0.00051608,             0.00051608,             0.00051608
                     30,                 1.0391,                0.77853,                 1.3556,                0.84855,                0.76306,                0.84852,                0.54454,                 1.8927,                 1.3175,                 2.3787,             0.00050901,             0.00050901,             0.00050901
                     31,                0.97421,                0.75238,                 1.3607,                0.90246,                0.60532,                0.83882,                0.53552,                 1.9852,                 1.3149,                 2.5266,             0.00050194,             0.00050194,             0.00050194
                     32,                0.99734,                0.73744,                 1.3456,                0.88708,                0.64003,                0.76987,                 0.4382,                 1.8927,                 1.4971,                 2.4665,             0.00049487,             0.00049487,             0.00049487
                     33,                0.97946,                0.71872,                 1.3474,                0.85623,                0.60412,                0.75194,                0.40723,                 1.9013,                  1.531,                 2.4672,              0.0004878,              0.0004878,              0.0004878
                     34,                0.98578,                0.77727,                 1.3415,                0.58107,                0.71913,                0.77085,                 0.4239,                 1.7739,                 1.3912,                 2.2133,             0.00048074,             0.00048074,             0.00048074
                     35,                 0.9838,                0.73843,                 1.3308,                0.86106,                0.64921,                0.82526,                0.51563,                 1.6083,                 1.1572,                 2.0245,             0.00047367,             0.00047367,             0.00047367
                     36,                0.92961,                0.70013,                 1.2869,                0.80524,                0.87513,                 0.9392,                0.57522,                 1.8884,                  1.189,                 2.2854,              0.0004666,              0.0004666,              0.0004666
                     37,                0.89817,                0.66721,                 1.2567,                 0.8674,                0.82972,                0.92223,                0.56789,                 1.8856,                 1.2444,                 2.2843,             0.00045953,             0.00045953,             0.00045953
                     38,                0.92796,                0.66158,                 1.3201,                0.71188,                0.74099,                0.82962,                0.51694,                 1.7794,                 1.2251,                 2.2275,             0.00045246,             0.00045246,             0.00045246
                     39,                0.90752,                0.66619,                  1.279,                0.80895,                0.84639,                0.89358,                0.58044,                 1.7453,                 1.2028,                 2.1899,             0.00044539,             0.00044539,             0.00044539
                     40,                0.91052,                0.67179,                 1.2842,                0.87675,                0.79162,                0.86704,                0.54291,                 1.8182,                 1.3084,                 2.1433,             0.00043832,             0.00043832,             0.00043832
                     41,                0.91468,                0.66394,                 1.2989,                  0.904,                0.75168,                0.86022,                0.55847,                 1.8135,                 1.3382,                 2.1116,             0.00043126,             0.00043126,             0.00043126
                     42,                0.89066,                0.66937,                 1.2631,                0.84636,                0.80223,                0.84075,                0.56173,                 1.8042,                 1.2436,                 2.1148,             0.00042419,             0.00042419,             0.00042419
                     43,                0.92571,                0.64668,                 1.2949,                0.87995,                0.85063,                0.88999,                0.56146,                 1.8274,                 1.2269,                 2.1556,             0.00041712,             0.00041712,             0.00041712
                     44,                0.83954,                0.59219,                  1.202,                0.74881,                0.86036,                0.87693,                0.52647,                 1.9119,                  1.414,                 2.2907,             0.00041005,             0.00041005,             0.00041005
                     45,                0.82493,                0.61483,                 1.2287,                0.70867,                0.84617,                0.86076,                0.54594,                 1.9347,                  1.383,                 2.3553,             0.00040298,             0.00040298,             0.00040298
                     46,                0.83336,                 0.6128,                 1.1841,                0.65321,                 0.8172,                0.82323,                0.54673,                 2.0066,                 1.2542,                  2.477,             0.00039591,             0.00039591,             0.00039591
                     47,                0.83685,                0.59881,                 1.2292,                0.72232,                0.82258,                0.82245,                0.53578,                 2.0032,                 1.2975,                 2.5028,             0.00038884,             0.00038884,             0.00038884
                     48,                0.79532,                0.60405,                 1.2614,                0.95791,                0.81805,                0.84381,                0.52199,                 2.0453,                 1.3072,                 2.5708,             0.00038178,             0.00038178,             0.00038178
