                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.0422,                 1.0245,                 1.2342,                0.68719,                0.64953,                0.71109,                0.51589,                 1.0295,                 1.0521,                 1.2447,               0.008119,               0.008119,               0.008119
                     21,                 1.0337,                 1.0016,                 1.2289,                0.70324,                0.66794,                0.71612,                0.52427,                 1.0304,                 1.0575,                 1.2508,                0.00802,                0.00802,                0.00802
                     22,                 1.0178,                0.98683,                 1.2191,                0.71802,                0.62269,                0.68888,                0.49593,                 1.0534,                 1.1226,                 1.2733,               0.007921,               0.007921,               0.007921
                     23,                 1.0062,                0.96272,                 1.2162,                0.71321,                0.63952,                0.73166,                0.53111,                 1.0211,                  1.034,                 1.2434,               0.007822,               0.007822,               0.007822
                     24,                 1.0134,                0.95467,                 1.2172,                0.74581,                0.64466,                0.73248,                0.52856,                 1.0329,                 1.0256,                 1.2484,               0.007723,               0.007723,               0.007723
                     25,                0.99933,                 0.9381,                 1.2133,                0.72796,                0.66451,                0.74642,                0.53848,                 1.0339,                 0.9898,                 1.2421,               0.007624,               0.007624,               0.007624
                     26,                 1.0029,                0.90922,                 1.2066,                0.73978,                0.64659,                 0.7578,                0.55798,                  1.016,                0.97501,                 1.2296,               0.007525,               0.007525,               0.007525
                     27,                0.97967,                0.90671,                 1.2025,                0.73946,                0.66771,                0.74387,                0.53955,                 1.0232,                0.98453,                 1.2352,               0.007426,               0.007426,               0.007426
                     28,                0.97347,                 0.8739,                 1.1951,                0.70509,                0.68164,                0.74131,                0.53962,                 1.0173,                0.94333,                 1.2398,               0.007327,               0.007327,               0.007327
                     29,                0.97594,                0.88621,                 1.1978,                0.75761,                 0.6845,                0.77444,                0.55787,                 1.0062,                0.93758,                 1.2227,               0.007228,               0.007228,               0.007228
                     30,                0.96526,                0.85997,                 1.1876,                0.73861,                0.69285,                0.76333,                0.55139,                 1.0307,                0.96655,                 1.2464,               0.007129,               0.007129,               0.007129
                     31,                0.96036,                0.84822,                 1.1858,                 0.7719,                0.69555,                0.77418,                0.56769,                 1.0012,                0.92506,                 1.2197,                0.00703,                0.00703,                0.00703
                     32,                0.95647,                0.84276,                 1.1832,                0.74625,                0.69651,                0.77239,                0.56943,                0.99814,                0.90748,                 1.2248,               0.006931,               0.006931,               0.006931
                     33,                0.94804,                0.83043,                 1.1829,                0.75609,                 0.7036,                0.76551,                0.56116,                 1.0015,                0.91698,                 1.2156,               0.006832,               0.006832,               0.006832
                     34,                0.94641,                0.82626,                 1.1766,                0.74997,                0.72863,                0.78712,                 0.5854,                0.98615,                0.90055,                 1.2184,               0.006733,               0.006733,               0.006733
                     35,                0.93893,                0.79986,                 1.1729,                0.72665,                0.74423,                0.78561,                0.58226,                0.98132,                0.90808,                 1.2196,               0.006634,               0.006634,               0.006634
                     36,                0.92595,                0.78938,                  1.166,                0.78858,                0.71813,                0.79119,                 0.5898,                0.98392,                0.87632,                 1.2169,               0.006535,               0.006535,               0.006535
                     37,                 0.9223,                0.77634,                 1.1642,                0.75718,                0.74602,                0.79849,                0.59491,                0.97464,                0.87452,                  1.207,               0.006436,               0.006436,               0.006436
                     38,                 0.9175,                0.77784,                  1.164,                0.72737,                 0.7383,                0.78572,                0.58257,                0.98039,                0.88894,                 1.2122,               0.006337,               0.006337,               0.006337
                     39,                0.91675,                0.76801,                 1.1616,                0.74793,                0.74079,                 0.7932,                0.59596,                0.95975,                0.85305,                 1.1943,               0.006238,               0.006238,               0.006238
                     40,                0.91381,                0.75915,                 1.1555,                0.76531,                0.75746,                0.81237,                0.61101,                 0.9634,                0.86201,                 1.1984,               0.006139,               0.006139,               0.006139
                     41,                0.90838,                0.75748,                 1.1579,                0.80973,                 0.7125,                0.80928,                  0.606,                0.96555,                0.83575,                 1.1995,                0.00604,                0.00604,                0.00604
                     42,                0.90118,                 0.7433,                 1.1546,                0.77438,                 0.7397,                0.79847,                0.59688,                0.95225,                0.85074,                 1.1936,               0.005941,               0.005941,               0.005941
                     43,                0.90138,                0.73377,                 1.1511,                0.79982,                0.74193,                0.80053,                0.60132,                0.95491,                0.83106,                 1.1938,               0.005842,               0.005842,               0.005842
                     44,                0.89196,                0.72841,                 1.1469,                0.80901,                0.73765,                0.81121,                0.60905,                0.95587,                0.82515,                 1.1959,               0.005743,               0.005743,               0.005743
                     45,                 0.8822,                0.70728,                 1.1407,                0.78232,                0.75403,                0.81537,                0.61526,                0.95096,                0.80923,                 1.1945,               0.005644,               0.005644,               0.005644
                     46,                 0.8833,                0.70981,                 1.1447,                0.77759,                0.75546,                0.81256,                0.61475,                0.95029,                0.81202,                 1.1903,               0.005545,               0.005545,               0.005545
                     47,                0.87279,                0.70618,                 1.1365,                0.74169,                0.77976,                0.81024,                0.60437,                0.95215,                0.79511,                 1.1856,               0.005446,               0.005446,               0.005446
                     48,                0.87308,                0.68917,                 1.1353,                0.79243,                0.75732,                0.81389,                0.61194,                0.95524,                0.81148,                 1.1981,               0.005347,               0.005347,               0.005347
                     49,                0.86124,                0.68055,                 1.1334,                0.78909,                0.75586,                0.81906,                 0.6177,                0.95185,                0.80343,                 1.1969,               0.005248,               0.005248,               0.005248
                     50,                0.85994,                0.67793,                 1.1267,                0.81025,                0.75625,                 0.8209,                0.62307,                0.94792,                0.79621,                 1.1898,               0.005149,               0.005149,               0.005149
                     51,                0.86164,                0.67523,                 1.1275,                 0.7971,                0.75973,                 0.8167,                0.61929,                0.95531,                0.80094,                 1.1997,                0.00505,                0.00505,                0.00505
                     52,                0.85947,                0.67385,                 1.1292,                0.78975,                 0.7641,                0.81867,                0.62628,                 0.9451,                0.79148,                 1.1917,               0.004951,               0.004951,               0.004951
                     53,                0.85349,                0.66208,                 1.1214,                0.79524,                0.77521,                0.82166,                 0.6243,                0.94821,                0.78543,                 1.1968,               0.004852,               0.004852,               0.004852
                     54,                0.84382,                0.65836,                 1.1253,                0.79017,                0.78106,                0.81967,                0.62117,                0.94128,                0.80034,                 1.1882,               0.004753,               0.004753,               0.004753
                     55,                 0.8459,                0.64692,                 1.1164,                0.79255,                0.77603,                0.81781,                0.62165,                0.94219,                0.78248,                 1.1882,               0.004654,               0.004654,               0.004654
                     56,                0.83548,                0.63658,                 1.1116,                 0.8073,                0.77162,                 0.8181,                0.62282,                0.94475,                0.79728,                 1.1944,               0.004555,               0.004555,               0.004555
                     57,                0.83108,                0.63671,                 1.1118,                0.80519,                 0.7671,                0.81824,                0.61999,                0.93316,                 0.7812,                 1.1866,               0.004456,               0.004456,               0.004456
                     58,                0.82599,                0.62966,                 1.1075,                0.78254,                0.78589,                0.82584,                0.62874,                0.94028,                0.78851,                 1.1881,               0.004357,               0.004357,               0.004357
                     59,                0.82364,                0.62293,                 1.1052,                0.80472,                0.76751,                0.82568,                0.63221,                0.93243,                0.79005,                 1.1832,               0.004258,               0.004258,               0.004258
                     60,                0.82346,                 0.6126,                 1.1008,                0.81315,                0.76808,                0.82787,                0.63183,                0.92939,                0.76722,                  1.185,               0.004159,               0.004159,               0.004159
                     61,                0.81561,                0.60554,                 1.1007,                0.81588,                0.76535,                 0.8343,                0.63733,                0.93222,                0.78291,                 1.1893,                0.00406,                0.00406,                0.00406
                     62,                0.80605,                0.59975,                 1.1005,                0.79481,                0.77939,                0.82941,                 0.6313,                0.94728,                0.78334,                 1.2095,               0.003961,               0.003961,               0.003961
                     63,                0.80764,                0.59894,                 1.0977,                0.82009,                0.76862,                0.83413,                0.63498,                 0.9393,                0.77658,                 1.2007,               0.003862,               0.003862,               0.003862
                     64,                0.79854,                 0.5868,                 1.0942,                0.82188,                0.77139,                0.83648,                0.63899,                0.93641,                0.77118,                 1.1972,               0.003763,               0.003763,               0.003763
                     65,                0.80047,                0.58586,                 1.0926,                0.81225,                0.77715,                0.83317,                0.63995,                0.93725,                0.76811,                 1.1999,               0.003664,               0.003664,               0.003664
                     66,                 0.7917,                0.58091,                 1.0918,                0.76174,                0.81569,                0.83426,                0.64149,                0.93375,                0.76467,                 1.1985,               0.003565,               0.003565,               0.003565
                     67,                0.78773,                0.57289,                 1.0874,                0.82466,                0.76115,                0.82837,                0.63333,                0.93883,                0.76559,                 1.1981,               0.003466,               0.003466,               0.003466
                     68,                0.78267,                0.57181,                 1.0793,                0.82466,                0.76714,                 0.8307,                0.63597,                0.93589,                0.77205,                  1.193,               0.003367,               0.003367,               0.003367
                     69,                0.77633,                0.56308,                 1.0812,                0.80649,                0.77504,                0.83159,                0.64162,                0.93394,                0.77814,                 1.1952,               0.003268,               0.003268,               0.003268
                     70,                0.77465,                0.55461,                 1.0773,                0.82277,                0.77356,                0.83289,                0.64306,                0.93293,                0.77372,                 1.1933,               0.003169,               0.003169,               0.003169
                     71,                0.77351,                0.55731,                 1.0787,                 0.7876,                0.78971,                0.83615,                0.64612,                0.93379,                0.76413,                 1.1944,                0.00307,                0.00307,                0.00307
                     72,                0.76553,                0.55184,                 1.0769,                0.81844,                0.77354,                 0.8349,                0.64279,                 0.9397,                0.77804,                 1.2037,               0.002971,               0.002971,               0.002971
                     73,                0.75945,                0.53743,                 1.0724,                0.79628,                0.79684,                0.83538,                 0.6429,                0.93995,                0.77606,                 1.2058,               0.002872,               0.002872,               0.002872
                     74,                0.76176,                 0.5384,                 1.0732,                0.81005,                0.79364,                0.83465,                0.64151,                0.94015,                0.77693,                 1.2104,               0.002773,               0.002773,               0.002773
                     75,                0.74946,                0.53137,                 1.0645,                0.81533,                0.78863,                0.83586,                0.64331,                0.94198,                0.78859,                 1.2153,               0.002674,               0.002674,               0.002674
                     76,                0.75009,                0.53523,                 1.0714,                0.82523,                0.78385,                0.83714,                0.64459,                 0.9395,                0.78206,                 1.2139,               0.002575,               0.002575,               0.002575
                     77,                 0.7454,                0.52157,                 1.0623,                0.83052,                0.77818,                0.83686,                0.64499,                  0.933,                0.77394,                 1.2067,               0.002476,               0.002476,               0.002476
                     78,                0.73818,                0.51383,                 1.0596,                0.81866,                0.78916,                 0.8393,                0.64708,                0.93089,                0.76111,                 1.2033,               0.002377,               0.002377,               0.002377
                     79,                0.73233,                0.51719,                 1.0603,                0.82584,                0.78823,                0.83737,                0.64829,                0.93148,                0.76247,                 1.2061,               0.002278,               0.002278,               0.002278
                     80,                0.73219,                0.51115,                 1.0553,                0.82424,                 0.7906,                0.83752,                0.64994,                0.93405,                0.76583,                  1.208,               0.002179,               0.002179,               0.002179
                     81,                0.72905,                0.50437,                  1.054,                0.81212,                0.79722,                 0.8361,                0.64963,                0.93295,                0.76542,                 1.2108,                0.00208,                0.00208,                0.00208
                     82,                0.72066,                0.49681,                 1.0495,                0.80349,                0.80359,                0.83713,                 0.6524,                0.93277,                0.76394,                 1.2096,               0.001981,               0.001981,               0.001981
                     83,                0.71463,                0.48918,                 1.0497,                0.80503,                0.79933,                0.83726,                0.65066,                0.93249,                0.76755,                 1.2092,               0.001882,               0.001882,               0.001882
                     84,                0.71833,                0.49226,                 1.0504,                0.83033,                0.78337,                0.83753,                0.65246,                0.93115,                0.77335,                 1.2089,               0.001783,               0.001783,               0.001783
                     85,                0.70611,                0.48172,                 1.0431,                 0.8214,                0.78869,                0.83649,                0.65216,                0.93415,                0.77294,                 1.2118,               0.001684,               0.001684,               0.001684
                     86,                0.70237,                0.47731,                 1.0416,                0.80136,                0.80258,                0.83728,                0.65187,                0.93636,                0.77536,                 1.2132,               0.001585,               0.001585,               0.001585
                     87,                0.70421,                0.47679,                 1.0413,                0.79391,                0.80337,                0.83658,                0.65232,                0.93399,                0.77337,                 1.2121,               0.001486,               0.001486,               0.001486
                     88,                0.69091,                0.46825,                 1.0351,                0.80148,                0.79472,                 0.8356,                0.65157,                 0.9361,                0.77659,                 1.2167,               0.001387,               0.001387,               0.001387
                     89,                0.69273,                0.46674,                 1.0346,                0.80603,                0.79156,                0.83476,                0.65017,                0.93915,                0.77832,                 1.2215,               0.001288,               0.001288,               0.001288
                     90,                0.68348,                0.46438,                 1.0332,                 0.8097,                0.79262,                0.83655,                0.64962,                0.94022,                0.78009,                 1.2235,               0.001189,               0.001189,               0.001189
                     91,                0.63914,                0.36305,                 1.0076,                0.80501,                0.79808,                0.83696,                0.64985,                 0.9388,                 0.7815,                 1.2241,                0.00109,                0.00109,                0.00109
                     92,                 0.6243,                0.35092,                 1.0006,                0.81481,                0.79036,                0.83677,                0.65184,                0.93788,                0.77643,                 1.2255,               0.000991,               0.000991,               0.000991
                     93,                0.61624,                0.34386,                0.99306,                0.81564,                0.78501,                0.83652,                0.65147,                0.93638,                 0.7731,                  1.226,               0.000892,               0.000892,               0.000892
                     94,                0.60823,                0.33642,                0.98858,                0.83138,                0.77224,                0.83548,                0.65077,                0.93665,                0.77415,                 1.2278,               0.000793,               0.000793,               0.000793
                     95,                0.60472,                0.33239,                0.99075,                0.83118,                0.77587,                  0.835,                0.65084,                0.93663,                0.77453,                 1.2293,               0.000694,               0.000694,               0.000694
                     96,                0.59909,                 0.3296,                0.98558,                0.83232,                0.77585,                0.83442,                0.65012,                0.93611,                0.77622,                 1.2301,               0.000595,               0.000595,               0.000595
                     97,                0.59173,                0.32642,                 0.9786,                 0.8336,                0.77276,                0.83371,                0.64965,                0.93665,                0.77825,                 1.2323,               0.000496,               0.000496,               0.000496
                     98,                0.58671,                0.32152,                0.97956,                0.83114,                0.77626,                0.83424,                0.64988,                0.93824,                0.77981,                  1.235,               0.000397,               0.000397,               0.000397
                     99,                0.58375,                0.31797,                0.97829,                0.83542,                 0.7743,                 0.8342,                0.64991,                 0.9392,                0.78005,                 1.2371,               0.000298,               0.000298,               0.000298
                    100,                0.58118,                0.31641,                0.97578,                0.84108,                 0.7714,                0.83426,                0.64972,                0.94011,                0.78111,                 1.2397,               0.000199,               0.000199,               0.000199
