                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.0626,                 1.4179,                 1.4648,                0.57943,                0.51066,                0.52994,                0.36426,                 1.1606,                 1.5915,                 1.6594,             0.00013418,             0.00013418,             0.00013418
                     15,                 1.0545,                 1.3616,                 1.4533,                0.52776,                0.55805,                0.54253,                0.37575,                 1.1378,                 1.4757,                 1.6223,             0.00013266,             0.00013266,             0.00013266
                     16,                 1.0255,                 1.3466,                 1.4334,                0.52778,                0.55058,                0.52728,                0.36398,                  1.132,                 1.5223,                 1.6115,             0.00013113,             0.00013113,             0.00013113
                     17,                 1.0246,                 1.2997,                 1.4299,                0.56258,                0.54247,                0.53892,                 0.3681,                 1.1559,                 1.5027,                 1.6494,             0.00012961,             0.00012961,             0.00012961
                     18,                   1.04,                 1.2978,                 1.4444,                0.58585,                0.54732,                0.55647,                0.38332,                 1.1572,                 1.4381,                  1.622,             0.00012808,             0.00012808,             0.00012808
                     19,                  1.012,                  1.251,                 1.4234,                  0.574,                0.54802,                0.54959,                0.38197,                 1.1162,                 1.4746,                 1.6182,             0.00012656,             0.00012656,             0.00012656
                     20,                 1.0166,                 1.2342,                 1.4266,                0.59396,                0.54533,                0.55965,                0.38854,                 1.1379,                 1.4441,                 1.6401,             0.00012503,             0.00012503,             0.00012503
                     21,                 1.0091,                 1.2109,                 1.4214,                0.59131,                0.51956,                0.53755,                  0.374,                 1.1392,                 1.4603,                 1.6375,             0.00012351,             0.00012351,             0.00012351
                     22,                0.99148,                 1.1925,                 1.4022,                0.60376,                0.51349,                0.55397,                 0.3836,                 1.1475,                 1.4423,                 1.6433,             0.00012198,             0.00012198,             0.00012198
                     23,                0.98698,                 1.1521,                 1.3951,                0.59065,                0.54107,                0.55217,                0.38275,                 1.1301,                 1.4759,                 1.6188,             0.00012046,             0.00012046,             0.00012046
                     24,                 0.9862,                 1.1446,                 1.4021,                0.59591,                0.56584,                0.57795,                0.39557,                 1.1327,                 1.4141,                 1.6236,             0.00011893,             0.00011893,             0.00011893
                     25,                0.97922,                 1.1275,                 1.3942,                 0.6143,                0.56748,                0.58255,                0.39898,                 1.1283,                 1.3844,                 1.6404,             0.00011741,             0.00011741,             0.00011741
                     26,                0.95861,                 1.0679,                 1.3724,                0.61507,                0.54181,                0.55469,                0.38639,                 1.1352,                 1.4159,                 1.6411,             0.00011588,             0.00011588,             0.00011588
                     27,                0.96931,                 1.0772,                 1.3766,                0.60515,                0.53881,                0.56419,                0.39199,                 1.1388,                 1.3994,                 1.6428,             0.00011436,             0.00011436,             0.00011436
                     28,                0.97398,                 1.0983,                 1.3935,                0.63285,                0.52671,                 0.5674,                0.39474,                 1.1403,                 1.4488,                  1.642,             0.00011284,             0.00011284,             0.00011284
                     29,                0.97515,                  1.081,                 1.3923,                 0.6352,                0.52996,                0.58912,                 0.4036,                   1.14,                 1.4216,                 1.6485,             0.00011131,             0.00011131,             0.00011131
                     30,                0.93806,                 1.0284,                 1.3681,                0.61158,                0.54972,                0.57886,                0.40223,                 1.1473,                 1.3805,                 1.6508,             0.00010979,             0.00010979,             0.00010979
                     31,                0.94001,                 1.0241,                 1.3671,                 0.6202,                0.54356,                0.58426,                0.40242,                 1.1552,                 1.3919,                  1.658,             0.00010826,             0.00010826,             0.00010826
                     32,                0.93217,                 1.0072,                 1.3724,                0.60657,                0.56834,                0.58004,                0.40406,                 1.1378,                 1.3823,                 1.6584,             0.00010674,             0.00010674,             0.00010674
                     33,                0.94536,                0.99371,                 1.3627,                0.62055,                 0.5851,                0.59173,                0.40983,                  1.133,                 1.3636,                 1.6505,             0.00010521,             0.00010521,             0.00010521
                     34,                0.93859,                0.99228,                 1.3643,                0.60476,                0.55134,                  0.582,                0.40401,                 1.1454,                 1.3903,                 1.6592,             0.00010369,             0.00010369,             0.00010369
                     35,                0.91348,                0.96569,                 1.3495,                0.61869,                0.58781,                0.59582,                0.40952,                 1.1332,                  1.389,                  1.659,             0.00010216,             0.00010216,             0.00010216
                     36,                0.92591,                0.96088,                 1.3632,                 0.6061,                0.56235,                0.58435,                0.40304,                 1.1474,                 1.3918,                 1.6738,             0.00010064,             0.00010064,             0.00010064
                     37,                0.90777,                0.94929,                 1.3408,                0.62859,                0.55246,                0.58214,                0.40575,                 1.1561,                 1.3835,                 1.6812,             9.9114e-05,             9.9114e-05,             9.9114e-05
                     38,                0.90117,                0.97273,                 1.3541,                0.63355,                0.56246,                0.59466,                0.40816,                  1.158,                  1.351,                 1.6912,              9.759e-05,              9.759e-05,              9.759e-05
                     39,                0.89657,                0.92886,                 1.3465,                0.60498,                0.56619,                0.58397,                0.40752,                  1.144,                 1.3912,                  1.683,             9.6065e-05,             9.6065e-05,             9.6065e-05
                     40,                0.89006,                0.92011,                 1.3372,                 0.6619,                0.55202,                0.59278,                0.40935,                 1.1393,                 1.3655,                 1.6563,             9.4541e-05,             9.4541e-05,             9.4541e-05
                     41,                0.88202,                0.89978,                 1.3315,                0.60806,                0.55998,                0.59299,                0.40742,                 1.1525,                 1.3709,                 1.7006,             9.3016e-05,             9.3016e-05,             9.3016e-05
                     42,                0.89839,                0.91754,                 1.3476,                0.64194,                0.57292,                0.59624,                0.41489,                  1.158,                 1.3561,                 1.6934,             9.1491e-05,             9.1491e-05,             9.1491e-05
                     43,                0.88387,                 0.8931,                 1.3316,                0.60892,                0.56574,                0.58241,                 0.4053,                 1.1523,                 1.3822,                 1.7128,             8.9967e-05,             8.9967e-05,             8.9967e-05
                     44,                0.89162,                0.89931,                 1.3238,                0.67013,                0.54965,                 0.5945,                0.41126,                 1.1508,                 1.3377,                 1.6844,             8.8442e-05,             8.8442e-05,             8.8442e-05
                     45,                0.86219,                0.86728,                  1.313,                 0.6274,                0.58275,                0.60107,                0.42066,                 1.1364,                 1.3459,                  1.688,             8.6918e-05,             8.6918e-05,             8.6918e-05
                     46,                0.88675,                0.87408,                 1.3182,                0.67004,                0.55662,                 0.6035,                 0.4165,                 1.1649,                 1.3606,                 1.7061,             8.5393e-05,             8.5393e-05,             8.5393e-05
                     47,                0.87291,                0.86803,                 1.3271,                0.61113,                0.55882,                0.59163,                0.40632,                 1.1498,                 1.3713,                 1.6925,             8.3868e-05,             8.3868e-05,             8.3868e-05
                     48,                0.86408,                0.86409,                 1.3121,                 0.6305,                0.58421,                0.59538,                0.40641,                 1.1582,                 1.3502,                 1.6934,             8.2344e-05,             8.2344e-05,             8.2344e-05
                     49,                0.85937,                0.84091,                 1.3061,                0.59864,                0.59548,                0.58393,                0.40256,                 1.1484,                 1.4081,                 1.7127,             8.0819e-05,             8.0819e-05,             8.0819e-05
                     50,                0.85397,                0.83425,                 1.3066,                0.64075,                0.56347,                0.59571,                0.41128,                 1.1515,                 1.3478,                 1.6827,             7.9295e-05,             7.9295e-05,             7.9295e-05
                     51,                0.83808,                0.82276,                 1.2927,                 0.6163,                0.58766,                0.59116,                0.40668,                 1.1486,                 1.3357,                    1.7,              7.777e-05,              7.777e-05,              7.777e-05
                     52,                0.85269,                0.82218,                 1.2972,                0.65688,                0.55904,                0.60473,                0.41832,                  1.155,                 1.3288,                 1.6777,             7.6245e-05,             7.6245e-05,             7.6245e-05
                     53,                0.84389,                0.80953,                 1.2856,                0.65829,                0.58306,                0.60862,                0.41766,                  1.151,                 1.3532,                 1.6875,             7.4721e-05,             7.4721e-05,             7.4721e-05
                     54,                0.83801,                0.80803,                 1.2911,                0.71258,                0.54538,                0.61211,                0.42721,                 1.1353,                 1.3276,                  1.677,             7.3196e-05,             7.3196e-05,             7.3196e-05
                     55,                0.82854,                0.78925,                 1.2817,                0.65673,                 0.5621,                0.60293,                0.41786,                  1.154,                 1.3261,                 1.7031,             7.1672e-05,             7.1672e-05,             7.1672e-05
                     56,                0.82691,                0.79076,                 1.2876,                0.65855,                0.57671,                 0.6123,                0.42475,                 1.1436,                 1.3088,                 1.6937,             7.0147e-05,             7.0147e-05,             7.0147e-05
                     57,                0.82467,                 0.7889,                 1.2871,                 0.6281,                0.61799,                 0.6097,                0.42452,                 1.1411,                 1.2942,                 1.6963,             6.8622e-05,             6.8622e-05,             6.8622e-05
                     58,                 0.8218,                0.77954,                 1.2804,                0.66603,                0.56786,                0.60537,                0.41333,                 1.1561,                  1.336,                 1.7067,             6.7098e-05,             6.7098e-05,             6.7098e-05
                     59,                0.81881,                0.78084,                  1.281,                0.60679,                0.60333,                0.60688,                0.41525,                 1.1577,                 1.3513,                 1.7296,             6.5573e-05,             6.5573e-05,             6.5573e-05
                     60,                0.81875,                0.76521,                 1.2776,                0.57969,                0.61248,                 0.5918,                0.40642,                 1.1543,                 1.3712,                 1.7173,             6.4049e-05,             6.4049e-05,             6.4049e-05
                     61,                0.82022,                0.76522,                 1.2777,                0.65379,                0.56121,                0.60298,                0.42109,                 1.1424,                 1.3479,                  1.715,             6.2524e-05,             6.2524e-05,             6.2524e-05
                     62,                0.81348,                0.76734,                 1.2773,                0.64564,                0.56992,                0.59526,                0.41528,                 1.1423,                 1.3701,                 1.7202,             6.0999e-05,             6.0999e-05,             6.0999e-05
                     63,                0.79406,                0.75643,                 1.2554,                0.60722,                0.60207,                0.60335,                0.41929,                 1.1459,                 1.3577,                 1.7111,             5.9475e-05,             5.9475e-05,             5.9475e-05
                     64,                0.79948,                0.74327,                   1.26,                0.62265,                0.59866,                0.60737,                0.42679,                 1.1431,                 1.3318,                  1.717,              5.795e-05,              5.795e-05,              5.795e-05
                     65,                0.79648,                0.73716,                 1.2607,                 0.6509,                0.57322,                0.61007,                0.41819,                 1.1606,                   1.36,                 1.7318,             5.6426e-05,             5.6426e-05,             5.6426e-05
                     66,                0.78669,                 0.7277,                 1.2513,                0.62924,                0.57307,                0.59901,                0.41419,                 1.1539,                 1.3355,                 1.7316,             5.4901e-05,             5.4901e-05,             5.4901e-05
                     67,                0.79369,                0.72937,                 1.2536,                0.63834,                0.56629,                0.60644,                0.41906,                 1.1636,                 1.3519,                 1.7447,             5.3376e-05,             5.3376e-05,             5.3376e-05
                     68,                0.78535,                 0.7141,                 1.2522,                0.64915,                0.58439,                0.61367,                0.42231,                  1.169,                 1.3483,                 1.7297,             5.1852e-05,             5.1852e-05,             5.1852e-05
                     69,                0.77537,                0.70938,                 1.2368,                0.68702,                0.55232,                0.60898,                0.42156,                 1.1633,                  1.332,                 1.7475,             5.0327e-05,             5.0327e-05,             5.0327e-05
                     70,                0.77512,                 0.7074,                 1.2505,                0.65012,                0.56661,                0.60767,                0.42439,                 1.1559,                 1.3307,                 1.7507,             4.8803e-05,             4.8803e-05,             4.8803e-05
                     71,                0.77327,                0.70894,                 1.2492,                0.68646,                0.53529,                0.60297,                 0.4166,                 1.1613,                  1.349,                 1.7591,             4.7278e-05,             4.7278e-05,             4.7278e-05
                     72,                0.76805,                0.69593,                 1.2416,                0.63238,                0.58689,                0.61054,                 0.4183,                 1.1686,                 1.3694,                 1.7824,             4.5753e-05,             4.5753e-05,             4.5753e-05
                     73,                0.77011,                0.69497,                 1.2454,                0.63218,                0.58718,                0.61981,                0.42843,                 1.1616,                 1.3421,                 1.7549,             4.4229e-05,             4.4229e-05,             4.4229e-05
                     74,                0.75579,                0.68813,                 1.2351,                0.67774,                0.56784,                0.61353,                0.42839,                 1.1503,                 1.3448,                 1.7689,             4.2704e-05,             4.2704e-05,             4.2704e-05
                     75,                0.76742,                0.69902,                 1.2489,                0.61307,                 0.6042,                0.61179,                0.42807,                 1.1563,                 1.3307,                  1.762,              4.118e-05,              4.118e-05,              4.118e-05
                     76,                0.76076,                0.68438,                 1.2487,                0.63612,                0.58213,                0.60919,                0.42292,                 1.1605,                 1.3484,                 1.7905,             3.9655e-05,             3.9655e-05,             3.9655e-05
                     77,                0.76099,                0.67357,                 1.2386,                0.66715,                 0.5565,                0.61273,                0.42417,                 1.1589,                 1.3588,                 1.7749,              3.813e-05,              3.813e-05,              3.813e-05
                     78,                0.74488,                0.66607,                 1.2354,                0.66416,                 0.5641,                0.61352,                0.42624,                 1.1646,                 1.3502,                 1.7828,             3.6606e-05,             3.6606e-05,             3.6606e-05
                     79,                0.75103,                0.67141,                 1.2406,                0.66201,                0.59017,                0.62261,                 0.4298,                 1.1622,                 1.3408,                 1.7777,             3.5081e-05,             3.5081e-05,             3.5081e-05
                     80,                0.74834,                0.66588,                  1.235,                 0.6362,                0.57896,                0.60913,                0.42083,                 1.1694,                 1.3429,                 1.7866,             3.3557e-05,             3.3557e-05,             3.3557e-05
                     81,                0.75601,                0.67455,                 1.2413,                0.62883,                0.59257,                 0.6142,                0.42543,                 1.1643,                 1.3426,                 1.7888,             3.2032e-05,             3.2032e-05,             3.2032e-05
                     82,                0.74283,                0.65481,                 1.2266,                0.62781,                0.59491,                0.61497,                0.42748,                 1.1725,                 1.3457,                 1.8002,             3.0507e-05,             3.0507e-05,             3.0507e-05
                     83,                0.73803,                0.65064,                  1.226,                0.64989,                0.57612,                 0.6125,                0.42587,                 1.1649,                 1.3361,                 1.7848,             2.8983e-05,             2.8983e-05,             2.8983e-05
                     84,                0.73197,                0.64844,                 1.2198,                0.68695,                0.56753,                0.61686,                 0.4316,                   1.16,                 1.3245,                 1.7779,             2.7458e-05,             2.7458e-05,             2.7458e-05
                     85,                0.72831,                0.63869,                 1.2163,                0.64494,                0.58703,                0.61368,                0.42816,                 1.1632,                 1.3549,                 1.7773,             2.5934e-05,             2.5934e-05,             2.5934e-05
                     86,                0.73061,                0.63477,                 1.2112,                0.64128,                0.59199,                0.61641,                0.43085,                 1.1594,                  1.341,                  1.779,             2.4409e-05,             2.4409e-05,             2.4409e-05
                     87,                0.72877,                0.63256,                 1.2105,                 0.6817,                0.56084,                 0.6126,                  0.429,                 1.1601,                 1.3531,                 1.7832,             2.2884e-05,             2.2884e-05,             2.2884e-05
                     88,                0.73082,                0.64102,                 1.2144,                0.65426,                0.57332,                0.61997,                 0.4304,                 1.1632,                 1.3301,                 1.7905,              2.136e-05,              2.136e-05,              2.136e-05
                     89,                0.73373,                0.63903,                 1.2105,                0.64907,                0.58702,                0.62113,                0.43209,                 1.1622,                 1.3132,                 1.7777,             1.9835e-05,             1.9835e-05,             1.9835e-05
                     90,                0.71718,                0.63422,                 1.2035,                0.64297,                0.59477,                0.62293,                0.43104,                 1.1617,                 1.3173,                 1.7887,             1.8311e-05,             1.8311e-05,             1.8311e-05
                     91,                0.62704,                0.50062,                 1.1704,                 0.6693,                0.56784,                0.61064,                0.42665,                  1.166,                 1.3268,                 1.8107,             1.6786e-05,             1.6786e-05,             1.6786e-05
                     92,                0.61323,                0.48047,                  1.164,                0.67984,                0.55402,                0.60586,                0.42303,                 1.1691,                 1.3355,                  1.822,             1.5261e-05,             1.5261e-05,             1.5261e-05
                     93,                0.61455,                0.46901,                 1.1646,                0.65092,                0.56206,                0.60406,                0.42224,                 1.1665,                 1.3317,                 1.8104,             1.3737e-05,             1.3737e-05,             1.3737e-05
                     94,                0.61668,                0.47352,                 1.1641,                0.69492,                0.55509,                0.61191,                0.42595,                 1.1673,                  1.324,                 1.8043,             1.2212e-05,             1.2212e-05,             1.2212e-05
                     95,                 0.6154,                0.46885,                 1.1591,                0.66139,                 0.5692,                0.61025,                0.42615,                 1.1656,                 1.3245,                 1.8113,             1.0688e-05,             1.0688e-05,             1.0688e-05
                     96,                0.60399,                0.45067,                 1.1569,                0.65447,                0.58331,                0.61189,                 0.4261,                 1.1608,                 1.3179,                  1.811,              9.163e-06,              9.163e-06,              9.163e-06
                     97,                0.59257,                0.44793,                 1.1425,                0.64495,                0.58662,                0.61024,                0.42567,                 1.1614,                 1.3289,                 1.8145,             7.6384e-06,             7.6384e-06,             7.6384e-06
                     98,                0.59579,                0.44477,                 1.1476,                 0.6659,                0.56204,                0.60931,                0.42825,                 1.1621,                 1.3353,                 1.8168,             6.1138e-06,             6.1138e-06,             6.1138e-06
                     99,                0.59876,                0.43984,                 1.1464,                0.68596,                0.55964,                0.60948,                0.42699,                  1.162,                  1.327,                 1.8162,             4.5892e-06,             4.5892e-06,             4.5892e-06
                    100,                0.59042,                0.43351,                 1.1408,                0.70858,                0.54309,                0.61024,                0.42828,                 1.1604,                 1.3315,                 1.8142,             3.0646e-06,             3.0646e-06,             3.0646e-06
