                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.98939,                0.83625,                 1.3203,                0.76882,                0.73381,                0.77214,                0.53275,                 1.1681,                  1.049,                 1.4978,             0.00040738,             0.00040738,             0.00040738
                     29,                0.97549,                 0.8105,                 1.3018,                0.69062,                0.74872,                0.78005,                0.54579,                 1.1735,                 1.0859,                 1.5002,             0.00040188,             0.00040188,             0.00040188
                     30,                0.97263,                0.81513,                 1.2957,                0.69879,                0.79163,                0.77085,                0.51731,                 1.2247,                 1.0744,                 1.5888,             0.00039637,             0.00039637,             0.00039637
                     31,                0.96487,                0.80927,                 1.2957,                0.73175,                0.67366,                0.74711,                0.55463,                 1.0328,                 1.1157,                 1.4009,             0.00039087,             0.00039087,             0.00039087
                     32,                0.94588,                0.78597,                 1.2856,                0.71785,                0.75761,                0.77843,                0.57924,                 1.0405,                 1.0406,                  1.416,             0.00038536,             0.00038536,             0.00038536
                     33,                0.93941,                0.78178,                 1.2808,                0.71141,                0.69178,                 0.7404,                0.53038,                 1.1461,                 1.1597,                 1.4806,             0.00037986,             0.00037986,             0.00037986
                     34,                0.93844,                0.78978,                 1.2731,                0.74651,                0.80676,                0.81215,                0.57681,                 1.1343,                0.89515,                 1.4296,             0.00037435,             0.00037435,             0.00037435
                     35,                0.92342,                0.76819,                 1.2694,                0.72877,                0.75456,                0.78692,                0.55765,                 1.1317,                 0.9806,                  1.465,             0.00036885,             0.00036885,             0.00036885
                     36,                0.92307,                0.73859,                 1.2606,                0.74106,                 0.7367,                 0.7763,                0.55522,                 1.0898,                 1.1171,                  1.462,             0.00036335,             0.00036335,             0.00036335
                     37,                0.93131,                0.77278,                 1.2827,                0.77413,                0.71789,                0.78798,                0.58938,                0.94521,                 1.0503,                 1.3935,             0.00035784,             0.00035784,             0.00035784
                     38,                0.90294,                0.73771,                 1.2565,                0.70045,                0.74557,                0.74891,                0.55665,                 1.0158,                 1.0202,                 1.4224,             0.00035234,             0.00035234,             0.00035234
                     39,                 0.9015,                0.74345,                 1.2699,                 0.7404,                 0.7189,                0.78444,                0.54833,                 1.0966,                 1.0527,                 1.4486,             0.00034683,             0.00034683,             0.00034683
                     40,                0.92227,                0.73879,                 1.2618,                 0.7433,                0.78294,                0.80743,                0.58751,                 1.0769,                0.94566,                 1.4312,             0.00034133,             0.00034133,             0.00034133
                     41,                 0.8778,                0.70002,                 1.2457,                0.75734,                0.81093,                0.82728,                0.61556,                0.98751,                 0.8461,                 1.3997,             0.00033582,             0.00033582,             0.00033582
                     42,                0.89028,                0.71505,                 1.2619,                0.72349,                0.78715,                 0.7839,                0.58429,                 1.0338,                 1.0869,                 1.4074,             0.00033032,             0.00033032,             0.00033032
                     43,                0.89636,                0.70208,                 1.2442,                0.72331,                0.79094,                0.80635,                0.58688,                 1.0613,                0.95221,                 1.4439,             0.00032482,             0.00032482,             0.00032482
                     44,                0.87754,                0.70153,                 1.2421,                0.72755,                0.77748,                0.79852,                0.59587,                0.98794,                0.89258,                 1.4074,             0.00031931,             0.00031931,             0.00031931
                     45,                0.88112,                0.68215,                 1.2503,                0.77882,                0.76865,                0.77952,                 0.5787,                0.93095,                0.92754,                 1.3959,             0.00031381,             0.00031381,             0.00031381
                     46,                0.88207,                0.68689,                 1.2423,                0.67752,                0.80756,                0.80011,                 0.5974,                0.94979,                0.97657,                 1.3735,              0.0003083,              0.0003083,              0.0003083
                     47,                0.87052,                0.70801,                 1.2482,                0.76998,                0.71899,                0.81387,                0.60914,                 1.0007,                0.98051,                 1.4227,              0.0003028,              0.0003028,              0.0003028
                     48,                0.85573,                0.67103,                 1.2296,                0.79607,                0.76313,                0.84119,                0.63227,                0.98139,                0.91788,                 1.4288,             0.00029729,             0.00029729,             0.00029729
                     49,                0.87192,                0.65582,                 1.2358,                0.74312,                0.77354,                0.82384,                0.62539,                0.99572,                 0.9243,                 1.4168,             0.00029179,             0.00029179,             0.00029179
                     50,                0.85751,                0.66337,                 1.2281,                0.73398,                0.77579,                0.80161,                0.58279,                 1.0609,                0.98236,                 1.4924,             0.00028628,             0.00028628,             0.00028628
                     51,                0.85696,                0.65477,                 1.2281,                0.81051,                 0.7246,                0.80607,                0.59757,                 1.0593,                0.89738,                 1.4638,             0.00028078,             0.00028078,             0.00028078
                     52,                0.86126,                0.65451,                 1.2266,                0.70988,                0.77436,                0.79205,                0.58405,                 1.0323,                0.97226,                 1.4643,             0.00027528,             0.00027528,             0.00027528
                     53,                0.83164,                0.64161,                 1.2188,                 0.7758,                0.76354,                0.80704,                0.61054,                 0.9875,                0.96783,                 1.4066,             0.00026977,             0.00026977,             0.00026977
                     54,                0.84372,                0.63832,                 1.2085,                0.77243,                0.80793,                0.84495,                0.63464,                0.98931,                0.84645,                 1.3985,             0.00026427,             0.00026427,             0.00026427
                     55,                0.83874,                0.64035,                 1.2173,                0.79444,                0.75575,                0.82638,                0.61119,                 1.0297,                0.89383,                 1.4252,             0.00025876,             0.00025876,             0.00025876
                     56,                0.82156,                0.62427,                 1.2027,                0.79574,                 0.8087,                  0.831,                0.62539,                0.98429,                0.82005,                 1.3808,             0.00025326,             0.00025326,             0.00025326
                     57,                0.81929,                0.62288,                 1.2106,                0.81011,                0.69464,                0.79766,                0.60064,                0.97734,                0.96893,                 1.3826,             0.00024775,             0.00024775,             0.00024775
                     58,                0.81712,                0.62583,                 1.2028,                0.71686,                0.80712,                0.81311,                0.60754,                0.98278,                0.94959,                 1.3763,             0.00024225,             0.00024225,             0.00024225
                     59,                0.81951,                0.62096,                 1.2016,                0.83713,                 0.7548,                0.83959,                0.62542,                  1.011,                 0.8389,                 1.3926,             0.00023674,             0.00023674,             0.00023674
                     60,                0.81159,                0.59842,                 1.1881,                0.79351,                0.77282,                0.83604,                0.61091,                 1.0035,                0.85375,                 1.3969,             0.00023124,             0.00023124,             0.00023124
                     61,                0.81912,                0.61254,                  1.195,                0.82898,                0.73982,                0.82543,                0.64645,                0.92486,                0.80329,                 1.3472,             0.00022574,             0.00022574,             0.00022574
                     62,                0.80913,                0.61402,                 1.1873,                0.80815,                0.71974,                0.82204,                0.63155,                0.98577,                0.89859,                 1.3904,             0.00022023,             0.00022023,             0.00022023
                     63,                0.81247,                0.60831,                  1.196,                0.77589,                0.77807,                0.81286,                 0.6288,                0.94296,                0.94761,                 1.3571,             0.00021473,             0.00021473,             0.00021473
                     64,                0.79269,                0.58886,                 1.1642,                0.78228,                0.71801,                0.81422,                0.62915,                0.91807,                0.92367,                 1.3641,             0.00020922,             0.00020922,             0.00020922
                     65,                0.78438,                0.58831,                   1.17,                0.76237,                0.75231,                 0.8199,                0.61648,                 1.0309,                0.89489,                 1.4186,             0.00020372,             0.00020372,             0.00020372
                     66,                0.79011,                0.59654,                 1.1869,                0.84024,                0.73218,                0.85652,                0.63717,                 1.0296,                0.82913,                 1.4518,             0.00019821,             0.00019821,             0.00019821
                     67,                0.79747,                0.59627,                 1.1854,                0.76134,                0.80641,                0.82659,                0.61549,                 1.0366,                 0.8716,                  1.392,             0.00019271,             0.00019271,             0.00019271
                     68,                0.77521,                0.57711,                 1.1767,                 0.7864,                0.74212,                0.81072,                 0.6122,                0.96576,                0.92552,                 1.3729,             0.00018721,             0.00018721,             0.00018721
                     69,                0.79325,                0.57089,                 1.1782,                0.80582,                0.75343,                0.84085,                0.64216,                0.95804,                0.85798,                 1.3809,              0.0001817,              0.0001817,              0.0001817
                     70,                 0.7724,                0.55517,                 1.1544,                0.84699,                0.72844,                0.84387,                0.65446,                0.93156,                0.87552,                 1.3672,              0.0001762,              0.0001762,              0.0001762
                     71,                0.76727,                0.55658,                  1.159,                0.83241,                0.72107,                0.83366,                0.64196,                0.92812,                0.91087,                 1.3552,             0.00017069,             0.00017069,             0.00017069
                     72,                0.75382,                0.55524,                 1.1597,                0.79092,                0.76786,                 0.8387,                0.65797,                0.89233,                0.88296,                 1.3706,             0.00016519,             0.00016519,             0.00016519
                     73,                0.76453,                0.55283,                 1.1604,                0.78912,                0.75109,                0.82658,                0.62705,                0.92142,                0.89462,                 1.3586,             0.00015968,             0.00015968,             0.00015968
                     74,                 0.7444,                0.55307,                 1.1586,                 0.7841,                0.79491,                0.83593,                0.63439,                0.97809,                 0.8803,                 1.4256,             0.00015418,             0.00015418,             0.00015418
                     75,                0.75709,                0.56575,                 1.1663,                0.83826,                0.72331,                0.85339,                 0.6362,                0.97169,                0.88387,                  1.345,             0.00014867,             0.00014867,             0.00014867
                     76,                0.74907,                0.54878,                 1.1519,                0.78674,                0.77582,                0.84285,                0.61886,                 1.0622,                0.85106,                 1.4245,             0.00014317,             0.00014317,             0.00014317
                     77,                0.74126,                0.53639,                 1.1574,                0.76005,                0.78368,                0.83902,                0.64502,                0.93307,                0.85209,                 1.3642,             0.00013767,             0.00013767,             0.00013767
                     78,                0.73919,                0.53673,                 1.1568,                0.78707,                0.78777,                0.84519,                0.64406,                0.93695,                0.84402,                 1.3523,             0.00013216,             0.00013216,             0.00013216
                     79,                0.73492,                0.53528,                 1.1502,                0.77568,                0.83951,                0.85036,                0.65082,                 0.9357,                0.81371,                 1.3615,             0.00012666,             0.00012666,             0.00012666
                     80,                 0.7488,                0.54326,                  1.149,                 0.7465,                0.81397,                0.85738,                0.64465,                0.96423,                0.81568,                 1.4035,             0.00012115,             0.00012115,             0.00012115
                     81,                0.73728,                0.52327,                 1.1493,                0.74356,                0.79332,                 0.8517,                0.66035,                0.93709,                0.82537,                  1.397,             0.00011565,             0.00011565,             0.00011565
                     82,                0.72534,                0.51798,                 1.1422,                0.78051,                0.79037,                0.84599,                0.65411,                0.93202,                0.82604,                 1.3813,             0.00011014,             0.00011014,             0.00011014
                     83,                0.74198,                0.52013,                 1.1449,                0.78296,                0.79121,                0.83386,                0.63105,                0.94557,                0.83684,                 1.3766,             0.00010464,             0.00010464,             0.00010464
                     84,                0.72213,                0.51129,                  1.141,                0.81773,                0.75795,                0.86001,                 0.6594,                0.94088,                0.75812,                  1.392,             9.9135e-05,             9.9135e-05,             9.9135e-05
                     85,                0.72085,                0.51292,                 1.1412,                0.80835,                0.79485,                0.85983,                 0.6563,                0.91379,                0.75428,                 1.3869,              9.363e-05,              9.363e-05,              9.363e-05
                     86,                0.72308,                0.51273,                 1.1416,                0.79793,                0.78564,                0.86165,                0.67496,                0.88947,                0.74816,                 1.3621,             8.8126e-05,             8.8126e-05,             8.8126e-05
                     87,                0.70439,                0.50187,                   1.13,                0.85848,                0.72086,                0.85578,                0.65762,                0.90941,                0.75317,                 1.3631,             8.2622e-05,             8.2622e-05,             8.2622e-05
                     88,                0.71683,                0.50686,                 1.1368,                 0.7876,                0.81208,                0.86904,                0.67417,                0.89293,                0.73177,                  1.353,             7.7117e-05,             7.7117e-05,             7.7117e-05
                     89,                0.71729,                0.50108,                 1.1391,                0.77937,                0.81144,                0.86761,                0.67589,                0.88602,                0.72892,                 1.3461,             7.1613e-05,             7.1613e-05,             7.1613e-05
                     90,                 0.7071,                0.49766,                 1.1277,                0.80434,                0.77574,                0.86114,                0.67501,                0.89809,                0.77592,                 1.3426,             6.6108e-05,             6.6108e-05,             6.6108e-05
                     91,                0.65726,                0.38316,                 1.1045,                0.73552,                 0.7945,                0.81602,                0.63348,                0.89162,                0.82054,                 1.3581,             6.0604e-05,             6.0604e-05,             6.0604e-05
                     92,                0.63225,                0.37309,                 1.0881,                0.81086,                0.74265,                0.84122,                0.65755,                0.90392,                0.81238,                 1.3411,               5.51e-05,               5.51e-05,               5.51e-05
                     93,                0.62414,                0.36237,                 1.0818,                0.74017,                0.80223,                0.82984,                 0.6463,                0.91695,                 0.8165,                 1.3551,             4.9595e-05,             4.9595e-05,             4.9595e-05
                     94,                0.62236,                0.35571,                 1.0721,                0.77595,                0.80439,                0.85293,                0.65574,                0.89348,                0.78263,                 1.3429,             4.4091e-05,             4.4091e-05,             4.4091e-05
                     95,                0.60848,                 0.3483,                 1.0571,                0.81348,                0.78963,                0.85167,                0.66234,                0.89045,                 0.7666,                 1.3348,             3.8586e-05,             3.8586e-05,             3.8586e-05
                     96,                0.60529,                0.34345,                 1.0612,                0.82381,                 0.7684,                0.85672,                0.66087,                0.92018,                0.77081,                  1.358,             3.3082e-05,             3.3082e-05,             3.3082e-05
                     97,                0.58616,                 0.3328,                 1.0466,                0.82295,                 0.8079,                0.86256,                0.66778,                0.91977,                0.76297,                 1.3685,             2.7578e-05,             2.7578e-05,             2.7578e-05
                     98,                 0.5889,                0.33039,                 1.0531,                0.80728,                0.79636,                0.84716,                0.65426,                 0.9067,                0.77801,                  1.362,             2.2073e-05,             2.2073e-05,             2.2073e-05
                     99,                0.59064,                 0.3419,                 1.0524,                0.80057,                0.80115,                0.84416,                0.65328,                0.90944,                0.77967,                  1.355,             1.6569e-05,             1.6569e-05,             1.6569e-05
                    100,                0.58412,                0.32708,                 1.0481,                 0.8042,                 0.7905,                0.84355,                0.65125,                0.91081,                0.78817,                 1.3577,             1.1064e-05,             1.1064e-05,             1.1064e-05
