                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1358,                 1.2557,                 1.6052,                0.59274,                0.70352,                0.68262,                0.36122,                 1.7791,                 1.6162,                 2.2141,             0.00050096,             0.00050096,             0.00050096
                     12,                  1.156,                 1.2701,                 1.6307,                0.68915,                0.64648,                0.70232,                0.33943,                 1.9614,                 1.5742,                 2.4511,             0.00049545,             0.00049545,             0.00049545
                     13,                 1.1033,                 1.1777,                 1.5798,                0.69753,                0.65883,                0.72392,                 0.4746,                 1.3672,                 1.3973,                 1.7957,             0.00048995,             0.00048995,             0.00048995
                     14,                 1.0994,                 1.1548,                 1.5725,                0.72066,                0.64193,                0.73502,                0.49245,                 1.2193,                 1.4242,                 1.6752,             0.00048444,             0.00048444,             0.00048444
                     15,                 1.0701,                 1.1224,                  1.558,                0.69467,                0.69948,                 0.7401,                0.45411,                 1.4448,                 1.3472,                 1.8747,             0.00047894,             0.00047894,             0.00047894
                     16,                   1.06,                 1.0914,                 1.5425,                 0.6621,                0.69658,                0.72969,                0.43284,                  1.429,                 1.4083,                 1.8731,             0.00047343,             0.00047343,             0.00047343
                     17,                 1.0331,                 1.0455,                 1.5333,                0.64902,                0.68688,                0.71547,                0.44769,                 1.4692,                 1.3378,                 1.8991,             0.00046793,             0.00046793,             0.00046793
                     18,                 1.0478,                   1.07,                 1.5245,                0.73811,                0.67682,                0.76122,                0.46909,                 1.4375,                 1.3479,                 1.8182,             0.00046243,             0.00046243,             0.00046243
                     19,                 1.0393,                  1.034,                 1.5213,                0.75502,                0.69645,                0.77607,                0.51091,                 1.2792,                  1.286,                  1.685,             0.00045692,             0.00045692,             0.00045692
                     20,                 1.0203,                0.99502,                  1.516,                0.69744,                0.70284,                0.74515,                0.49338,                 1.2891,                 1.2279,                 1.7006,             0.00045142,             0.00045142,             0.00045142
                     21,                  1.013,                 1.0297,                 1.5035,                0.68107,                0.70866,                0.74354,                0.51405,                 1.0802,                 1.2136,                 1.5542,             0.00044591,             0.00044591,             0.00044591
                     22,                0.98056,                0.98508,                 1.4813,                0.69964,                0.68485,                0.75006,                0.46821,                 1.3155,                 1.3172,                 1.7175,             0.00044041,             0.00044041,             0.00044041
                     23,                0.99793,                0.97382,                 1.4814,                0.72384,                 0.6971,                0.75869,                0.53274,                 1.0987,                 1.2095,                 1.6232,              0.0004349,              0.0004349,              0.0004349
                     24,                0.97476,                0.94084,                 1.4682,                 0.7471,                 0.7192,                0.78766,                0.53104,                 1.0899,                 1.2342,                 1.6093,              0.0004294,              0.0004294,              0.0004294
                     25,                0.97086,                0.93696,                 1.4552,                0.69772,                0.72972,                 0.7766,                0.54507,                 1.0821,                 1.3209,                 1.5307,             0.00042389,             0.00042389,             0.00042389
                     26,                0.96026,                0.92211,                  1.458,                0.72285,                0.72959,                0.77028,                0.53821,                 1.1512,                 1.2441,                  1.645,             0.00041839,             0.00041839,             0.00041839
                     27,                 0.9367,                0.88841,                 1.4429,                0.76027,                 0.6798,                 0.7318,                0.53554,                  1.008,                 1.2456,                 1.5297,             0.00041289,             0.00041289,             0.00041289
                     28,                0.93798,                0.88327,                 1.4433,                0.67324,                0.72448,                0.77503,                0.56161,                 1.0638,                 1.0895,                  1.578,             0.00040738,             0.00040738,             0.00040738
                     29,                0.92355,                0.84658,                 1.4182,                0.71552,                0.69663,                0.73502,                0.47905,                 1.2479,                 1.2079,                 1.7616,             0.00040188,             0.00040188,             0.00040188
                     30,                0.90625,                0.84303,                 1.4133,                0.73386,                0.74915,                 0.7767,                0.51604,                 1.2941,                 1.0625,                 1.7381,             0.00039637,             0.00039637,             0.00039637
                     31,                0.91077,                0.86234,                 1.4156,                0.78328,                0.75485,                0.80363,                0.61622,                0.94286,                0.93179,                  1.496,             0.00039087,             0.00039087,             0.00039087
                     32,                0.89794,                0.81331,                 1.4169,                 0.7739,                0.75838,                0.79249,                 0.5813,                 1.0628,                 1.0063,                  1.587,             0.00038536,             0.00038536,             0.00038536
                     33,                0.88951,                0.83294,                 1.3992,                0.72576,                0.75804,                0.79527,                0.55533,                 1.0679,                0.99857,                 1.5644,             0.00037986,             0.00037986,             0.00037986
                     34,                0.89881,                0.82357,                 1.3931,                0.74879,                0.74448,                0.79566,                0.54276,                 1.2024,                 1.0892,                 1.7142,             0.00037435,             0.00037435,             0.00037435
                     35,                0.89576,                0.81066,                 1.3889,                0.73923,                0.72917,                0.78113,                0.55431,                 1.0969,                 1.0833,                 1.5763,             0.00036885,             0.00036885,             0.00036885
                     36,                0.88057,                0.76413,                 1.3755,                0.75051,                0.73288,                0.77408,                0.56365,                  1.023,                 1.1294,                  1.559,             0.00036335,             0.00036335,             0.00036335
                     37,                0.88022,                0.78115,                 1.3886,                0.75016,                0.69355,                0.74439,                  0.567,                0.92694,                 1.1712,                 1.4578,             0.00035784,             0.00035784,             0.00035784
                     38,                0.85105,                0.75245,                 1.3615,                0.68407,                0.77593,                0.80217,                0.60092,                0.91198,                 0.9738,                 1.4537,             0.00035234,             0.00035234,             0.00035234
                     39,                0.86208,                0.75945,                 1.3841,                0.74822,                0.73229,                0.78557,                0.56885,                 1.0445,                 1.0106,                 1.5568,             0.00034683,             0.00034683,             0.00034683
                     40,                0.86748,                0.75606,                 1.3747,                 0.7344,                0.77318,                0.80343,                0.58667,                 1.0175,                 1.0403,                 1.5209,             0.00034133,             0.00034133,             0.00034133
                     41,                0.83199,                0.71488,                 1.3588,                 0.7641,                0.70085,                0.77282,                0.59298,                0.92175,                 1.0384,                 1.4578,             0.00033582,             0.00033582,             0.00033582
                     42,                 0.8413,                0.73213,                 1.3626,                0.73574,                0.77963,                0.80116,                0.60931,                0.94161,                0.98261,                 1.5065,             0.00033032,             0.00033032,             0.00033032
                     43,                0.83917,                0.72365,                 1.3562,                0.79173,                0.72269,                  0.796,                 0.5914,                 0.9775,                0.94408,                 1.5561,             0.00032482,             0.00032482,             0.00032482
                     44,                0.83041,                  0.713,                 1.3591,                0.78654,                0.70839,                0.78216,                0.58285,                0.93998,                 1.0751,                 1.5171,             0.00031931,             0.00031931,             0.00031931
                     45,                0.82762,                0.70499,                 1.3355,                0.78813,                0.72449,                  0.812,                 0.6291,                0.87265,                 1.0105,                 1.4092,             0.00031381,             0.00031381,             0.00031381
                     46,                 0.8217,                0.70082,                 1.3333,                0.74635,                0.71088,                0.78521,                0.57413,                0.99584,                 1.0734,                 1.5185,              0.0003083,              0.0003083,              0.0003083
                     47,                0.82837,                 0.7382,                 1.3432,                0.79184,                0.71251,                 0.7964,                0.60151,                0.95793,                 1.0791,                 1.4993,              0.0003028,              0.0003028,              0.0003028
                     48,                0.81666,                0.68638,                 1.3323,                0.72569,                0.78719,                0.81873,                 0.6146,                0.99607,                0.97385,                 1.5042,             0.00029729,             0.00029729,             0.00029729
                     49,                 0.8028,                0.65949,                 1.3172,                0.76004,                0.78285,                0.80763,                0.59873,                 1.0209,                0.95748,                 1.5614,             0.00029179,             0.00029179,             0.00029179
                     50,                0.80152,                0.68088,                 1.3161,                0.74365,                0.77011,                0.81756,                0.60804,                0.99857,                0.95336,                 1.5418,             0.00028628,             0.00028628,             0.00028628
                     51,                0.77787,                0.66408,                 1.3098,                0.72434,                0.71888,                 0.7673,                0.57271,                0.99042,                 1.1252,                 1.5842,             0.00028078,             0.00028078,             0.00028078
                     52,                0.78718,                0.65038,                 1.3167,                 0.7372,                0.76805,                0.80696,                0.60253,                0.94305,                0.96194,                  1.524,             0.00027528,             0.00027528,             0.00027528
                     53,                0.77568,                0.64703,                 1.3161,                0.77367,                0.74922,                0.79101,                0.58996,                0.97276,                 1.0101,                 1.5596,             0.00026977,             0.00026977,             0.00026977
                     54,                0.78083,                 0.6404,                 1.3065,                 0.7433,                0.75621,                0.82505,                0.59799,                 1.0391,                0.98007,                 1.6202,             0.00026427,             0.00026427,             0.00026427
                     55,                0.76869,                0.63897,                 1.3018,                0.77128,                0.72093,                0.80295,                 0.5878,                 1.0496,                 1.0216,                 1.6068,             0.00025876,             0.00025876,             0.00025876
                     56,                0.76182,                0.60955,                 1.2931,                0.79466,                0.72044,                0.80112,                0.59652,                0.98213,                 1.0515,                 1.5476,             0.00025326,             0.00025326,             0.00025326
                     57,                0.75964,                0.62887,                 1.3059,                0.75082,                0.75128,                0.80383,                0.60541,                0.98697,                 1.0003,                 1.5341,             0.00024775,             0.00024775,             0.00024775
                     58,                0.75143,                0.62159,                  1.296,                0.77041,                0.74768,                0.79037,                0.59449,                0.97155,                 1.1515,                 1.5563,             0.00024225,             0.00024225,             0.00024225
                     59,                0.76076,                0.62071,                 1.2943,                0.78135,                 0.7257,                0.78758,                0.60346,                0.95563,                 1.0194,                 1.5522,             0.00023674,             0.00023674,             0.00023674
                     60,                0.73764,                0.59597,                 1.2698,                0.77042,                0.74661,                0.81464,                0.62053,                0.97349,                  1.024,                 1.5656,             0.00023124,             0.00023124,             0.00023124
                     61,                0.74066,                0.59609,                 1.2804,                0.77807,                0.76007,                0.81252,                0.62188,                0.94357,                0.92683,                 1.5413,             0.00022574,             0.00022574,             0.00022574
                     62,                0.74079,                0.60437,                 1.2882,                0.72087,                0.77995,                0.79081,                0.58742,                0.98592,                 1.0536,                 1.5756,             0.00022023,             0.00022023,             0.00022023
                     63,                0.74767,                0.60172,                 1.2932,                0.80196,                0.72518,                 0.8335,                0.63773,                0.94854,                0.91711,                 1.5633,             0.00021473,             0.00021473,             0.00021473
                     64,                 0.7179,                 0.5779,                 1.2491,                0.80171,                0.75804,                 0.8261,                0.63664,                0.89929,                0.90338,                 1.5246,             0.00020922,             0.00020922,             0.00020922
                     65,                0.71553,                0.57369,                 1.2642,                0.73743,                0.74351,                0.80251,                0.62806,                0.93217,                0.96961,                 1.5853,             0.00020372,             0.00020372,             0.00020372
                     66,                0.71352,                0.57052,                 1.2766,                0.80898,                0.72653,                0.82545,                0.64608,                0.92626,                0.90246,                 1.5782,             0.00019821,             0.00019821,             0.00019821
                     67,                 0.7271,                0.58195,                 1.2752,                0.76285,                0.77964,                0.79194,                0.59751,                 1.0172,                 1.0178,                 1.6119,             0.00019271,             0.00019271,             0.00019271
                     68,                 0.7142,                0.57484,                 1.2729,                0.79694,                0.75195,                0.82149,                0.62397,                0.96299,                0.89289,                   1.57,             0.00018721,             0.00018721,             0.00018721
                     69,                0.72262,                0.56697,                 1.2733,                0.77531,                0.75628,                0.82079,                0.62085,                 1.0057,                 1.0085,                 1.6351,              0.0001817,              0.0001817,              0.0001817
                     70,                0.70013,                0.54507,                 1.2562,                0.75473,                0.78336,                0.81932,                0.62669,                0.93707,                0.97101,                 1.5689,              0.0001762,              0.0001762,              0.0001762
                     71,                0.69365,                0.54676,                 1.2548,                0.75891,                0.79171,                0.83108,                0.63838,                0.96022,                0.86045,                  1.577,             0.00017069,             0.00017069,             0.00017069
                     72,                0.67958,                 0.5384,                 1.2418,                0.76201,                0.77733,                0.81736,                0.65236,                0.85522,                0.93385,                 1.4625,             0.00016519,             0.00016519,             0.00016519
                     73,                0.68742,                0.53213,                 1.2347,                0.78795,                 0.7558,                 0.8124,                0.62688,                0.89198,                 0.9441,                 1.5144,             0.00015968,             0.00015968,             0.00015968
                     74,                0.67689,                0.53154,                 1.2316,                0.78202,                0.77991,                0.83762,                0.64609,                0.89766,                0.93417,                 1.5163,             0.00015418,             0.00015418,             0.00015418
                     75,                0.69278,                0.54306,                 1.2454,                0.79022,                0.79802,                0.83049,                0.62648,                0.97003,                0.97666,                 1.5881,             0.00014867,             0.00014867,             0.00014867
                     76,                0.66935,                0.51528,                 1.2216,                0.78276,                0.73372,                0.81441,                0.63594,                0.89222,                0.93659,                 1.4774,             0.00014317,             0.00014317,             0.00014317
                     77,                0.65908,                0.51211,                 1.2179,                0.75748,                0.78813,                0.81936,                0.63133,                0.86041,                0.90912,                  1.486,             0.00013767,             0.00013767,             0.00013767
                     78,                0.65979,                0.50861,                 1.2265,                0.71589,                0.80731,                 0.8192,                0.62389,                 0.9084,                0.94622,                 1.5459,             0.00013216,             0.00013216,             0.00013216
                     79,                0.65528,                0.49848,                 1.2201,                0.72942,                 0.7505,                0.81413,                0.61942,                0.96835,                 1.0013,                 1.6086,             0.00012666,             0.00012666,             0.00012666
                     80,                0.65812,                0.50992,                 1.2174,                0.77914,                0.72149,                0.82138,                0.62551,                0.92522,                0.98888,                 1.5526,             0.00012115,             0.00012115,             0.00012115
                     81,                0.65461,                0.49822,                 1.2094,                0.71951,                0.77715,                0.80753,                0.61629,                 0.9329,                0.95911,                 1.5647,             0.00011565,             0.00011565,             0.00011565
                     82,                0.63783,                0.48587,                 1.1997,                0.76974,                0.76284,                0.82029,                0.62547,                0.93659,                 1.0029,                 1.5476,             0.00011014,             0.00011014,             0.00011014
                     83,                0.64759,                0.47879,                 1.1944,                0.75972,                0.78676,                0.83713,                0.64522,                0.92206,                0.92038,                  1.521,             0.00010464,             0.00010464,             0.00010464
                     84,                0.64009,                0.48049,                 1.1962,                 0.7375,                  0.815,                 0.8481,                0.65467,                0.90136,                  0.838,                 1.5005,             9.9135e-05,             9.9135e-05,             9.9135e-05
                     85,                0.63198,                0.47344,                 1.1911,                  0.771,                0.76083,                0.81972,                0.63904,                0.86974,                0.95763,                 1.4741,              9.363e-05,              9.363e-05,              9.363e-05
                     86,                0.63375,                0.48209,                 1.1917,                0.77697,                0.76094,                0.82782,                0.63819,                0.89561,                0.90665,                 1.4946,             8.8126e-05,             8.8126e-05,             8.8126e-05
                     87,                0.61952,                0.45865,                 1.1808,                0.79992,                0.74752,                0.82502,                0.63893,                0.91405,                0.88923,                 1.5329,             8.2622e-05,             8.2622e-05,             8.2622e-05
                     88,                0.63048,                0.47112,                  1.192,                 0.7558,                0.76659,                0.82277,                0.64191,                0.90302,                0.95341,                 1.5213,             7.7117e-05,             7.7117e-05,             7.7117e-05
                     89,                0.61921,                0.46483,                 1.1829,                0.78756,                0.74703,                0.82321,                0.64645,                0.85937,                0.86561,                 1.4975,             7.1613e-05,             7.1613e-05,             7.1613e-05
                     90,                 0.6132,                  0.452,                  1.172,                0.75733,                0.78423,                0.83375,                0.63925,                 0.9207,                0.87745,                 1.5317,             6.6108e-05,             6.6108e-05,             6.6108e-05
                     91,                0.56607,                0.34503,                 1.1721,                0.81955,                0.75786,                0.82223,                0.63497,                0.93531,                0.92257,                 1.5745,             6.0604e-05,             6.0604e-05,             6.0604e-05
                     92,                0.55322,                0.32471,                  1.157,                 0.7639,                0.77901,                0.81999,                0.63715,                0.92464,                0.88855,                  1.559,               5.51e-05,               5.51e-05,               5.51e-05
                     93,                0.53842,                0.30875,                 1.1376,                0.77975,                0.75704,                0.83032,                0.63343,                0.96839,                0.89355,                  1.592,             4.9595e-05,             4.9595e-05,             4.9595e-05
                     94,                0.54012,                0.30182,                 1.1405,                0.78639,                0.74111,                0.82846,                0.64202,                0.91016,                0.90518,                 1.5556,             4.4091e-05,             4.4091e-05,             4.4091e-05
                     95,                0.51251,                0.29345,                 1.1022,                0.75426,                0.75238,                0.82284,                 0.6465,                0.91332,                  0.917,                 1.5541,             3.8586e-05,             3.8586e-05,             3.8586e-05
                     96,                0.50601,                0.29102,                 1.0989,                0.75053,                0.77215,                0.83472,                0.64882,                0.90881,                0.88641,                 1.5531,             3.3082e-05,             3.3082e-05,             3.3082e-05
                     97,                0.50036,                0.28865,                 1.0888,                0.78051,                0.75106,                0.81792,                0.64623,                0.89481,                0.89617,                  1.503,             2.7578e-05,             2.7578e-05,             2.7578e-05
                     98,                  0.494,                0.27848,                 1.0837,                0.78164,                0.74138,                 0.8175,                0.65504,                0.88609,                0.91352,                 1.4908,             2.2073e-05,             2.2073e-05,             2.2073e-05
                     99,                0.49623,                0.28733,                 1.0849,                 0.7743,                 0.7467,                0.82476,                0.65117,                0.89597,                0.88465,                 1.5044,             1.6569e-05,             1.6569e-05,             1.6569e-05
                    100,                0.49789,                0.27633,                 1.0884,                0.77583,                0.74228,                0.82462,                 0.6566,                0.88426,                0.88891,                 1.4999,             1.1064e-05,             1.1064e-05,             1.1064e-05
