                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.91647,                0.77756,                 1.3468,                0.73977,                0.87227,                0.87825,                0.52952,                 1.8119,                 1.1719,                 2.0969,             0.00048074,             0.00048074,             0.00048074
                     35,                0.95812,                0.74304,                 1.3245,                0.67529,                0.81745,                0.85262,                 0.4885,                 1.9831,                 1.2941,                 2.2712,             0.00047367,             0.00047367,             0.00047367
                     36,                0.97444,                0.88667,                 1.3466,                0.78827,                0.67876,                0.85688,                0.48677,                 1.9352,                 1.3688,                 2.2395,              0.0004666,              0.0004666,              0.0004666
                     37,                0.93234,                0.84178,                 1.3575,                0.73847,                0.68911,                0.84336,                0.45514,                 1.9151,                 1.2172,                 2.1267,             0.00045953,             0.00045953,             0.00045953
                     38,                0.84281,                0.83321,                 1.2868,                0.80115,                0.69773,                0.83347,                0.48674,                 1.9526,                 1.1117,                 2.1889,             0.00045246,             0.00045246,             0.00045246
                     39,                 1.0169,                0.99302,                 1.4447,                0.90399,                0.68372,                0.88107,                0.54227,                 1.8357,                 1.0732,                  2.098,             0.00044539,             0.00044539,             0.00044539
                     40,                 0.9543,                0.79903,                 1.3919,                0.66104,                0.75886,                 0.8617,                0.50207,                 1.7985,                 1.0926,                 2.0095,             0.00043832,             0.00043832,             0.00043832
                     41,                0.93003,                0.74456,                 1.3203,                0.64669,                 0.8287,                0.89095,                0.50369,                  1.825,                 1.1894,                 2.0223,             0.00043126,             0.00043126,             0.00043126
                     42,                0.90548,                0.79733,                 1.3456,                0.71882,                0.73925,                0.85334,                0.46735,                 1.8233,                 1.2931,                 2.0351,             0.00042419,             0.00042419,             0.00042419
                     43,                0.84852,                0.93868,                 1.2951,                0.64755,                0.85854,                  0.876,                0.41718,                 1.8541,                 1.2461,                 2.0835,             0.00041712,             0.00041712,             0.00041712
                     44,                0.96645,                0.98075,                 1.4009,                0.78117,                 0.7612,                0.87577,                0.46945,                 1.6896,                 1.1495,                 1.9338,             0.00041005,             0.00041005,             0.00041005
                     45,                0.83314,                0.70624,                 1.2699,                0.84183,                0.72366,                0.82446,                0.49703,                 1.7137,                 1.3016,                 1.9846,             0.00040298,             0.00040298,             0.00040298
                     46,                0.85347,                0.63815,                 1.2472,                0.72249,                0.83341,                0.78601,                 0.5091,                 1.7219,                 1.3803,                 1.9849,             0.00039591,             0.00039591,             0.00039591
                     47,                0.89718,                 1.0201,                 1.4295,                0.79583,                0.81348,                0.78577,                 0.5113,                 1.7316,                 1.3547,                 1.9973,             0.00038884,             0.00038884,             0.00038884
                     48,                0.86327,                0.68303,                 1.2974,                0.67939,                0.79893,                0.77666,                 0.4376,                 1.9302,                 1.3484,                 2.2189,             0.00038178,             0.00038178,             0.00038178
                     49,                0.86553,                0.68554,                 1.3263,                0.60148,                 0.8505,                0.82249,                0.48029,                  1.836,                 1.2954,                 2.1559,             0.00037471,             0.00037471,             0.00037471
                     50,                0.82737,                0.65297,                  1.248,                0.54263,                0.76121,                0.88745,                0.53733,                 1.7595,                 1.2775,                 2.0921,             0.00036764,             0.00036764,             0.00036764
                     51,                0.88194,                0.82857,                 1.3183,                0.89256,                0.60079,                0.82247,                0.51495,                 1.7757,                 1.2036,                 2.0844,             0.00036057,             0.00036057,             0.00036057
                     52,                0.79315,                0.69737,                 1.2886,                0.96733,                0.58688,                 0.8121,                0.50538,                 1.7549,                 1.1687,                 2.0273,              0.0003535,              0.0003535,              0.0003535
                     53,                0.89043,                 0.7285,                 1.3085,                0.95582,                0.63565,                0.79414,                0.47591,                 1.7084,                 1.0705,                 2.0128,             0.00034643,             0.00034643,             0.00034643
                     54,                0.84048,                0.61145,                 1.2761,                0.73812,                0.79453,                0.80514,                0.48901,                 1.8602,                 1.0426,                 2.1548,             0.00033936,             0.00033936,             0.00033936
                     55,                0.88027,                 0.6212,                 1.3647,                0.78241,                0.78313,                0.80904,                0.49532,                 1.9117,                 1.0821,                 2.2548,              0.0003323,              0.0003323,              0.0003323
                     56,                0.84438,                0.65169,                 1.3113,                 0.8421,                0.76596,                0.83218,                0.51727,                 1.9593,                 1.1037,                 2.3229,             0.00032523,             0.00032523,             0.00032523
                     57,                 0.7937,                0.58074,                 1.2416,                0.75174,                 0.7628,                0.84897,                0.54743,                 1.7585,                 1.1409,                  2.116,             0.00031816,             0.00031816,             0.00031816
                     58,                0.81571,                0.59011,                  1.307,                0.90158,                0.71865,                0.88635,                0.55816,                 1.6378,                 1.1008,                  1.997,             0.00031109,             0.00031109,             0.00031109
